"Value","Year","Convergence_year","Scenario","Model","Unit","Target"
627.721092991661,2046,2050,"SSP1-19","AIM/CGE","Mt CO2","1.5C"
549.937391716167,2047,2050,"SSP1-19","AIM/CGE","Mt CO2","1.5C"
473.87393309324,2048,2050,"SSP1-19","AIM/CGE","Mt CO2","1.5C"
399.530717122879,2049,2050,"SSP1-19","AIM/CGE","Mt CO2","1.5C"
326.907743805085,2050,2050,"SSP1-19","AIM/CGE","Mt CO2","1.5C"
5703.220175,2005,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5602.449666,2006,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5686.716019,2007,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5512.512876,2008,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5120.690227,2009,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5352.120423,2010,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5128.17802,2011,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
4903.010212,2012,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5038.523665,2013,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5046.56463,2014,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
4928.610664,2015,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
4838.476243,2016,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
4761.301727,2017,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5458.65452515228,2018,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5453.35293054176,2019,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5447.24740825087,2020,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5217.32563396932,2021,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
4990.74522916086,2022,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
4767.5061938255,2023,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
4547.60852796322,2024,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
4331.05223157404,2025,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
4117.83730465795,2026,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
3907.96374721495,2027,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
3701.43155924505,2028,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
3498.24074074824,2029,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
3298.39129172452,2030,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
3156.39000819887,2031,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
3016.61312586009,2032,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
2879.06064470816,2033,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
2743.73256474308,2034,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
2610.62888596486,2035,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
2479.7496083735,2036,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
2351.09473196899,2037,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
2224.66425675134,2038,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
2100.45818272055,2039,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
1978.47650987661,2040,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
1857.64847991617,2041,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
1739.06929830699,2042,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
1622.73896504907,2043,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
1508.65748014242,2044,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
1396.82484358703,2045,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
1287.2410553829,2046,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
1179.90611553004,2047,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
1074.82002402844,2048,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
971.982780878099,2049,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
871.394386079026,2050,2050,"SSP1-19","GCAM4","Mt CO2","1.5C"
5703.220175,2005,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
5602.449666,2006,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
5686.716019,2007,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
5512.512876,2008,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
5120.690227,2009,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
5352.120423,2010,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
5128.17802,2011,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
4903.010212,2012,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
5038.523665,2013,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
5046.56463,2014,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
4928.610664,2015,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
4838.476243,2016,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
4761.301727,2017,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
4363.22298758728,2018,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
4232.13517723673,2019,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
4102.71960064037,2020,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
3810.57074715825,2021,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
3523.15005582971,2022,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
3240.45752665474,2023,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
2962.49315963335,2024,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
2689.25695476552,2025,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
2420.74891205127,2026,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
2156.96903149058,2027,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
1897.91731308347,2028,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
1643.59375682993,2029,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
1393.99836272996,2030,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
1259.80490105814,2031,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
1128.07164413769,2032,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
998.798591968618,2033,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
871.98574455092,2034,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
747.633101884596,2035,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
625.740663969648,2036,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
506.308430806076,2037,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
389.336402393878,2038,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
274.824578733055,2039,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
162.772959823608,2040,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
126.272654939165,2041,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
90.5637651646712,2042,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
55.6462905001264,2043,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
21.5202309455304,2044,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
-11.8144134991166,2045,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
-44.3576428338147,2046,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
-76.1094570585639,2047,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
-107.069856173364,2048,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
-137.238840178216,2049,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
-166.616409073118,2050,2050,"SSP1-19","IMAGE","Mt CO2","1.5C"
5703.220175,2005,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
5602.449666,2006,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
5686.716019,2007,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
5512.512876,2008,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
5120.690227,2009,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
5352.120423,2010,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
5128.17802,2011,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
4903.010212,2012,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
5038.523665,2013,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
5046.56463,2014,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
4928.610664,2015,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
4838.476243,2016,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
4761.301727,2017,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
4743.7869134278,2018,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
4656.39849864611,2019,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
4569.82207424944,2020,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
4370.13344499675,2021,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
4173.3744004984,2022,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
3979.54494075439,2023,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
3788.64506576472,2024,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
3600.67477552938,2025,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
3415.63407004839,2026,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
3233.52294932173,2027,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
3054.34141334942,2028,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
2878.08946213144,2029,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
2704.76709566781,2030,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
2563.38862832517,2031,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
2424.34517641052,2032,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
2287.63673992386,2033,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
2153.26331886517,2034,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
2021.22491323447,2035,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
1891.52152303175,2036,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
1764.15314825701,2037,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
1639.11978891026,2038,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
1516.42144499148,2039,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
1396.05811650069,2040,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
1279.87451654115,2041,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
1165.98381419049,2042,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
1054.38600944872,2043,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
945.081102315825,2044,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
838.069092791817,2045,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
733.349980876692,2046,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
630.923766570451,2047,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
530.790449873093,2048,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
432.950030784619,2049,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
337.402509305028,2050,2050,"SSP1-19","MESSAGE-GLOBIOM","Mt CO2","1.5C"
5703.220175,2005,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
5602.449666,2006,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
5686.716019,2007,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
5512.512876,2008,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
5120.690227,2009,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
5352.120423,2010,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
5128.17802,2011,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
4903.010212,2012,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
5038.523665,2013,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
5046.56463,2014,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
4928.610664,2015,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
4838.476243,2016,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
4761.301727,2017,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
4397.63207659973,2018,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
4270.49539322107,2019,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
4144.95316378446,2020,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
4000.91268706311,2021,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
3858.84014237502,2022,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
3718.7355297202,2023,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
3580.59884909864,2024,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
3444.43010051034,2025,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
3310.22928395532,2026,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
3177.99639943355,2027,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
3047.73144694505,2028,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
2919.43442648982,2029,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
2793.10533806784,2030,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
2676.79066934694,2031,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
2562.27904181639,2032,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
2449.5704554762,2033,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
2338.66491032638,2034,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
2229.56240636691,2035,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
2122.26294359781,2036,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
2016.76652201907,2037,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
1913.07314163069,2038,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
1811.18280243267,2039,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
1711.09550442502,2040,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
1549.30272725103,2041,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
1390.76299472155,2042,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
1235.47630683656,2043,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
1083.44266359607,2044,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
934.662065000084,2045,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
789.134511048596,2046,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
646.860001741608,2047,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
507.838537079119,2048,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
372.07011706113,2049,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
239.554741687641,2050,2050,"SSP1-19","REMIND-MAGPIE","Mt CO2","1.5C"
5703.220175,2005,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5602.449666,2006,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5686.716019,2007,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5512.512876,2008,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5120.690227,2009,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5352.120423,2010,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5128.17802,2011,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4903.010212,2012,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5038.523665,2013,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5046.56463,2014,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4928.610664,2015,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4838.476243,2016,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4761.301727,2017,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4485.32053764682,2018,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4368.25294512499,2019,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4252.58159170653,2020,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3934.38926840887,2021,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3621.38354615334,2022,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3313.56442493993,2023,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3010.93190476865,2024,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2713.4859856395,2025,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2421.22666755247,2026,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2134.15395050756,2027,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1852.26783450479,2028,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1575.56831954413,2029,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1304.05540562561,2030,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1230.5888871351,2031,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1158.35683362794,2032,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1087.35924510412,2033,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1017.59612156364,2034,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
949.06746300651,2035,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
881.773269432719,2036,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
815.713540842271,2037,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
750.888277235165,2038,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
687.297478611403,2039,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
624.941144970983,2040,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
570.365858832331,2041,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
516.875568484366,2042,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
464.470273927087,2043,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
413.149975160495,2044,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
362.914672184589,2045,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
313.764364999369,2046,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
265.699053604836,2047,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
218.718738000989,2048,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
172.823418187829,2049,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
128.013094165355,2050,2050,"SSP1-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5703.220175,2005,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
5602.449666,2006,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
5686.716019,2007,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
5512.512876,2008,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
5120.690227,2009,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
5352.120423,2010,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
5128.17802,2011,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4903.010212,2012,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
5038.523665,2013,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
5046.56463,2014,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4928.610664,2015,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4838.476243,2016,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4761.301727,2017,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4829.56504689922,2018,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4731.74058086706,2019,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4634.78137512636,2020,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4507.30055492032,2021,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4381.59556306928,2022,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4257.66639957324,2023,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4135.5130644322,2024,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
4015.13555764617,2025,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
3896.53387921513,2026,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
3779.7080291391,2027,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
3664.65800741806,2028,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
3551.38381405203,2029,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
3439.885449041,2030,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
3271.58983000414,2031,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
3107.0576188762,2032,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
2946.28881565716,2033,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
2789.28342034703,2034,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
2636.04143294581,2035,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
2486.5628534535,2036,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
2340.84768187009,2037,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
2198.89591819559,2038,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
2060.70756243,2039,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1926.28261457331,2040,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1869.78617666066,2041,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1813.289738748,2042,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1756.79330083535,2043,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1700.2968629227,2044,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1643.80042501004,2045,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1587.30398709739,2046,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1530.80754918473,2047,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1474.31111127208,2048,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1417.81467335942,2049,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
1361.31823544677,2050,2040,"SSP1-26","AIM/CGE","Mt CO2","2C"
5703.220175,2005,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5602.449666,2006,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5686.716019,2007,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5512.512876,2008,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5120.690227,2009,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5352.120423,2010,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5128.17802,2011,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4903.010212,2012,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5038.523665,2013,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5046.56463,2014,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4928.610664,2015,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4838.476243,2016,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4761.301727,2017,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5172.56707190869,2018,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5112.25391591017,2019,2040,"SSP1-26","GCAM4","Mt CO2","2C"
5051.61403284921,2020,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4915.61222913373,2021,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4781.46055258091,2022,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4649.15900319076,2023,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4518.70758096326,2024,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4390.10628589843,2025,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4263.35511799627,2026,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4138.45407725676,2027,2040,"SSP1-26","GCAM4","Mt CO2","2C"
4015.40316367992,2028,2040,"SSP1-26","GCAM4","Mt CO2","2C"
3894.20237726574,2029,2040,"SSP1-26","GCAM4","Mt CO2","2C"
3774.85171801423,2030,2040,"SSP1-26","GCAM4","Mt CO2","2C"
3659.1868938211,2031,2040,"SSP1-26","GCAM4","Mt CO2","2C"
3545.30990511445,2032,2040,"SSP1-26","GCAM4","Mt CO2","2C"
3433.22075189429,2033,2040,"SSP1-26","GCAM4","Mt CO2","2C"
3322.91943416061,2034,2040,"SSP1-26","GCAM4","Mt CO2","2C"
3214.40595191341,2035,2040,"SSP1-26","GCAM4","Mt CO2","2C"
3107.6803051527,2036,2040,"SSP1-26","GCAM4","Mt CO2","2C"
3002.74249387847,2037,2040,"SSP1-26","GCAM4","Mt CO2","2C"
2899.59251809072,2038,2040,"SSP1-26","GCAM4","Mt CO2","2C"
2798.23037778946,2039,2040,"SSP1-26","GCAM4","Mt CO2","2C"
2698.65607297468,2040,2040,"SSP1-26","GCAM4","Mt CO2","2C"
2628.51950985899,2041,2040,"SSP1-26","GCAM4","Mt CO2","2C"
2558.3829467433,2042,2040,"SSP1-26","GCAM4","Mt CO2","2C"
2488.2463836276,2043,2040,"SSP1-26","GCAM4","Mt CO2","2C"
2418.10982051191,2044,2040,"SSP1-26","GCAM4","Mt CO2","2C"
2347.97325739622,2045,2040,"SSP1-26","GCAM4","Mt CO2","2C"
2277.83669428052,2046,2040,"SSP1-26","GCAM4","Mt CO2","2C"
