Year,Source,Fuel,ModelYr,NO2,NO,N2O,NOx,Total_PM10,Total_PM25,Brake_PM10,Tire_PM10,Brake_PM25,Tire_PM25,SO2
2035,31,5,2019,1.205331209,10.05801096,0.829741723,11.35418051,1.262839891,1.117139729,3.857887441,1.416813319,0.482222684,0.212522121,0.451451164
2036,31,5,2019,1.154694374,9.629193721,0.793917723,10.87085436,1.208590902,1.069147699,3.697189852,1.357796085,0.462153707,0.203672199,0.432620999
2037,31,5,2019,1.108078675,9.233232678,0.760797816,10.42471754,1.158458827,1.024804768,3.550020774,1.30374173,0.443753675,0.195556659,0.415325696
2038,31,5,2019,1.066263265,8.877104078,0.730912665,10.02356989,1.113257045,0.984825767,3.417707528,1.255163028,0.427213049,0.188272887,0.399793481
2039,31,5,2019,0.948884082,7.888838564,0.705074902,8.909010573,1.292747338,1.143591059,3.303977965,1.21337656,0.412998965,0.182010266,0.386464109
2040,31,5,2019,0.924478005,7.676683821,0.683346858,8.670509032,1.253268774,1.108669574,3.209313434,1.178618614,0.401158502,0.176787871,0.37534019
2041,31,5,2019,0.900979399,7.474553604,0.664802729,8.443079581,1.219657685,1.078933905,3.129330412,1.149241413,0.391173622,0.17239918,0.365952942
2042,31,5,2019,0.882689302,7.316200246,0.650204351,8.265008597,1.19324221,1.0555616,3.067361151,1.126472521,0.383428936,0.168959668,0.358673859
2043,31,5,2019,0.870699037,7.208891492,0.640060789,8.144760938,1.175001805,1.039439836,3.027634679,1.111926273,0.378471525,0.166778856,0.353997669
2044,31,5,2019,0.867532206,7.172821916,0.634762409,8.10519642,1.165736992,1.031234392,3.011261783,1.105894329,0.376416087,0.165886539,0.352034504
2045,31,5,2019,0.869964591,7.18470121,0.635181704,8.119596416,1.166956868,1.032311066,3.021586171,1.109646678,0.377692042,0.166443264,0.353181083
2046,31,5,2019,0.87337284,7.203206923,0.636080715,8.141737527,1.169087646,1.034198914,3.035750012,1.114889982,0.379456409,0.167233757,0.354797485
2047,31,5,2019,0.877303294,7.226638225,0.637467323,8.169270541,1.172112965,1.036876039,3.051465688,1.120650647,0.381429147,0.168085676,0.356578542
2048,31,5,2019,0.880875478,7.247441138,0.638626246,8.19389918,1.174711581,1.039190103,3.065870435,1.125955491,0.38322886,0.168891911,0.358215161
2049,31,5,2019,0.884873839,7.271110468,0.639982859,8.221770109,1.17774026,1.041832424,3.08199946,1.131856342,0.385235203,0.169772854,0.360030863
2021,21,9,2019,0,0,0,0,0,0,315.673647,121.8659157,39.45918743,18.27977255,0
2022,21,9,2019,0,0,0,0,0,0,308.4575337,119.0802352,38.55718365,17.8619286,0
2023,21,9,2019,0,0,0,0,0,0,300.015873,115.8212664,37.50196956,17.37309856,0
2024,21,9,2019,0,0,0,0,0,0,290.5022296,112.1485044,36.31276282,16.82218996,0
2025,21,9,2019,0,0,0,0,0,0,280.4403543,108.264159,35.05506582,16.23954078,0
2026,21,9,2019,0,0,0,0,0,0,271.5775747,104.8426825,33.94720197,15.72631345,0
2027,21,9,2019,0,0,0,0,0,0,263.1704231,101.597042,32.89632392,15.2394703,0
2028,21,9,2019,0,0,0,0,0,0,254.9129529,98.40917265,31.86408335,14.76128906,0
2029,21,9,2019,0,0,0,0,0,0,246.3304314,95.0959161,30.79128874,14.26433273,0
2030,21,9,2019,0,0,0,0,0,0,237.9831343,91.8735264,29.74788888,13.78093734,0
2031,21,9,2019,0,0,0,0,0,0,229.5032687,88.59987194,28.68795906,13.28991181,0
2032,21,9,2019,0,0,0,0,0,0,221.2004533,85.39459024,27.65003707,12.80913138,0
2033,21,9,2019,0,0,0,0,0,0,212.9609584,82.21366038,26.62013628,12.33203334,0
2034,21,9,2019,0,0,0,0,0,0,204.7471944,79.04272162,25.59335984,11.85634737,0
2035,21,9,2019,0,0,0,0,0,0,196.6190971,75.90488096,24.57734798,11.3857121,0
2036,21,9,2019,0,0,0,0,0,0,189.151963,73.02222791,23.64398482,10.95326806,0
2037,21,9,2019,0,0,0,0,0,0,182.0488914,70.28006498,22.75615931,10.54196824,0
2038,21,9,2019,0,0,0,0,0,0,175.3500374,67.69400159,21.9187684,10.15396755,0
2039,21,9,2019,0,0,0,0,0,0,169.2374832,65.3342084,21.15474573,9.800115522,0
2040,21,9,2019,0,0,0,0,0,0,163.6914257,63.19313719,20.46148609,9.478927937,0
2041,21,9,2019,0,0,0,0,0,0,158.403763,61.15188575,19.80056273,9.172751603,0
2042,21,9,2019,0,0,0,0,0,0,153.4656493,59.24552694,19.18330278,8.886823999,0
2043,21,9,2019,0,0,0,0,0,0,149.1082672,57.56326499,18.638641,8.634444659,0
2044,21,9,2019,0,0,0,0,0,0,145.3563375,56.11472284,18.16939219,8.417118429,0
2045,21,9,2019,0,0,0,0,0,0,142.2398752,54.91202734,17.780053,8.236758364,0
2046,21,9,2019,0,0,0,0,0,0,139.7739923,53.95991252,17.47166536,8.093871592,0
2047,21,9,2019,0,0,0,0,0,0,138.2244191,53.36169491,17.27821114,8.00434949,0
2048,21,9,2019,0,0,0,0,0,0,137.5287051,53.09297346,17.19111579,7.963818775,0
2049,21,9,2019,0,0,0,0,0,0,138.2512841,53.37223127,17.28107313,8.006327267,0
2021,31,9,2019,0,0,0,0,0,0,368.6593254,135.3899451,46.08236028,20.30841522,0
2022,31,9,2019,0,0,0,0,0,0,359.7374078,132.1133815,44.96718878,19.81692628,0
2023,31,9,2019,0,0,0,0,0,0,349.1553505,128.2272055,43.64443711,19.23394175,0
2024,31,9,2019,0,0,0,0,0,0,337.1486832,123.8176257,42.14359879,18.57254529,0
2025,31,9,2019,0,0,0,0,0,0,324.3685993,119.1242973,40.5460336,17.86861596,0
2026,31,9,2019,0,0,0,0,0,0,312.8585944,114.8972026,39.10732146,17.23450425,0
2027,31,9,2019,0,0,0,0,0,0,301.8078227,110.8388849,37.72602786,16.6258092,0
2028,31,9,2019,0,0,0,0,0,0,290.9187873,106.8396612,36.36491876,16.02587578,0
2029,31,9,2019,0,0,0,0,0,0,279.6067797,102.6853967,34.95084107,15.40281973,0
2030,31,9,2019,0,0,0,0,0,0,268.6081123,98.64622567,33.57607092,14.79677323,0
2031,31,9,2019,0,0,0,0,0,0,257.5291413,94.57736193,32.19123787,14.18649568,0
2032,31,9,2019,0,0,0,0,0,0,246.7806863,90.63014933,30.84754849,13.59447615,0
2033,31,9,2019,0,0,0,0,0,0,236.2339867,86.75676743,29.52931173,13.01342795,0
2034,31,9,2019,0,0,0,0,0,0,225.9012625,82.96217468,28.23762814,12.44425161,0
2035,31,9,2019,0,0,0,0,0,0,215.9267219,79.29891826,26.99076725,11.89477022,0
2036,31,9,2019,0,0,0,0,0,0,206.9324072,75.99576027,25.86656072,11.39920098,0
2037,31,9,2019,0,0,0,0,0,0,198.6947405,72.97062975,24.83701289,10.94565408,0
2038,31,9,2019,0,0,0,0,0,0,191.2898252,70.25098972,23.9110483,10.53762989,0
2039,31,9,2019,0,0,0,0,0,0,184.9239409,67.91336334,23.11550534,10.18704268,0
2040,31,9,2019,0,0,0,0,0,0,179.6256433,65.96737712,22.45339458,9.89504211,0
2041,31,9,2019,0,0,0,0,0,0,175.1485532,64.3235392,21.89353044,9.648592826,0
2042,31,9,2019,0,0,0,0,0,0,171.6804378,63.04952868,21.46027444,9.457400006,0
2043,31,9,2019,0,0,0,0,0,0,169.4575929,62.23339098,21.18181729,9.334917009,0
2044,31,9,2019,0,0,0,0,0,0,168.5415339,61.89684474,21.06736438,9.28473905,0
2045,31,9,2019,0,0,0,0,0,0,169.1178995,62.10860058,21.13960828,9.316223664,0
2046,31,9,2019,0,0,0,0,0,0,169.9104184,62.39972609,21.23896584,9.360182085,0
2047,31,9,2019,0,0,0,0,0,0,170.7904488,62.7230773,21.34902677,9.40852579,0
2048,31,9,2019,0,0,0,0,0,0,171.5972582,63.01893031,21.44951086,9.452969235,0
2049,31,9,2019,0,0,0,0,0,0,172.4990114,63.35029699,21.56206016,9.502466028,0
2021,21,1,2020,45.6527716,449.9892444,56.96136182,499.6390999,32.84345742,29.05394948,328.3953616,126.7775264,41.04942627,19.01653976,23.46758814
2022,21,1,2020,44.42618924,437.9904448,55.69623863,486.3069955,32.11861195,28.41273873,321.5158268,124.1216524,40.18946969,18.61815879,22.97416945
2023,21,1,2020,42.91738394,423.705471,54.28889649,470.3858981,31.30597012,27.69385979,313.2956162,120.9482596,39.1619557,18.1421439,22.38720522
2024,21,1,2020,46.37981262,449.5999177,52.75855582,499.9797601,36.83398951,32.58405617,303.9373915,117.3354885,37.99218698,17.60023771,21.71915489
2025,21,1,2020,44.72335947,434.2984141,51.13662409,482.8849795,35.6927695,31.57450665,293.9371391,113.4748409,36.74213289,17.0211398,21.00739601
2026,21,1,2020,46.06213634,442.2256676,49.56987945,492.2256578,39.30583627,34.77070233,285.1503897,110.0826965,35.64377924,16.51232172,20.37845666
2027,21,1,2020,44.68040974,428.5102369,48.0194456,477.0067111,38.08518117,33.69088382,276.8016597,106.8596459,34.60019734,16.02887258,19.77933207
2028,21,1,2020,46.33266879,437.3960711,46.46234357,487.6297481,41.97132741,37.12864053,268.5699791,103.6818582,33.57123595,15.5521988,19.18645343
2029,21,1,2020,44.80714316,422.5100803,44.86598387,471.0858411,40.53951989,35.86204335,259.9315243,100.3469,32.49143166,15.0519611,18.56677204
2030,21,1,2020,50.24965208,458.2347827,43.26517423,512.5851256,48.72435631,43.10249783,251.4974619,97.09101761,31.43719009,14.56357179,17.96071033
2031,21,1,2020,48.47907013,441.4058417,41.65207102,493.835525,46.92419813,41.51004845,242.878564,93.76361946,30.35982055,14.0644732,17.34192003
2032,21,1,2020,46.73570441,424.8125379,40.06080464,475.3511628,45.1488955,39.93959358,234.4003642,90.49056062,29.30005151,13.57352191,16.73311828
2033,21,1,2020,44.98414333,408.2517389,38.48062863,456.8910549,43.38458323,38.37882923,225.9152544,87.21487289,28.23941208,13.08216952,16.12172647
2034,21,1,2020,43.25144789,391.9183057,36.91948377,438.6791602,41.63925087,36.83487964,217.4299492,83.93916735,27.17873716,12.5908006,15.51329862
2035,21,1,2020,42.35316275,379.5808159,35.38029133,425.3366696,55.10919465,48.75065939,208.9566353,80.66795462,26.1195769,12.10014006,14.90622023
2036,21,1,2020,40.71356943,364.1329416,33.9119979,408.1112545,52.84744006,46.74986752,201.1284972,77.64593708,25.14106494,11.64683608,14.34421175
2037,21,1,2020,39.14078954,349.2926584,32.50067728,391.5661447,50.67419407,44.82734505,193.6269732,74.74997891,24.20336821,11.21243509,13.80555018
2038,21,1,2020,37.63812172,335.1061987,31.15300788,375.7503829,48.59976994,42.99228174,186.4924473,71.99569993,23.31156088,10.79930123,13.29210455
2039,21,1,2020,36.248627,321.920909,29.89635175,361.0580954,46.66694941,41.28247568,179.8900302,69.44679325,22.48624197,10.4169659,12.81766213
2040,21,1,2020,35.46845113,311.1512562,28.73002684,349.4150953,60.75290062,53.74318501,173.7928972,67.09304279,21.72412383,10.06390974,12.37940439
2041,21,1,2020,34.34405291,300.4433512,27.62624949,337.4871394,58.45248834,51.70818039,167.9453879,64.83557028,20.99318365,9.725292832,11.9594469
2042,21,1,2020,33.1585917,289.4276409,26.58712031,325.1877397,56.28386929,49.78981435,162.3667526,62.68194412,20.29584091,9.402239279,11.55915274
2043,21,1,2020,32.08202142,279.4051539,25.64097099,313.9991403,54.31009842,48.04376016,157.3068419,60.72852022,19.66335972,9.10924043,11.19597851
2044,21,1,2020,31.12393844,270.490289,24.79955409,304.0465984,52.55461181,46.49083003,152.8023906,58.989587,19.10030043,8.848393371,10.87269757
2045,21,1,2020,30.36718163,263.3329812,24.06767428,296.0687046,51.02753058,45.13992167,148.881567,57.47594846,18.61019671,8.621342443,10.59132286
2046,21,1,2020,29.65927978,256.7635294,23.44961359,288.732699,49.73736548,43.99863288,145.5563139,56.19219744,18.19454669,8.428781731,10.35274717
2047,21,1,2020,29.12893851,251.7307309,22.97185127,283.1246711,48.74483355,43.12059971,143.1026141,55.24496267,17.88783007,8.286690795,10.17616933
2048,21,1,2020,28.76706744,248.2249347,22.63634236,279.2258076,48.05079048,42.5066748,141.4527493,54.60804188,17.68161284,8.191169151,10.05707903
2049,21,1,2020,28.61075286,246.4871434,22.46188939,277.3163853,47.69884557,42.19532895,140.8152059,54.36192789,17.60190812,8.154248572,10.0099229
2050,21,1,2020,28.72570417,247.1310699,22.50628037,278.0813617,47.80954949,42.29323944,141.4979195,54.62548043,17.68723019,8.193795647,10.05684175
2021,31,1,2020,53.69011997,534.7108336,90.25872933,593.146137,48.9241523,43.27924254,414.1085631,152.2647175,51.7635824,22.83959772,38.20720328
2022,31,1,2020,52.15360532,519.0598081,88.01304644,575.8199085,47.7232439,42.21689449,405.1474001,148.9697432,50.643428,22.34535913,37.37439647
2023,31,1,2020,50.28519454,500.8104475,85.56463871,555.5399219,46.40014615,41.04644934,394.2471757,144.9618214,49.2809089,21.74416804,36.36720126
2024,31,1,2020,65.02216619,616.0096084,82.91923529,686.5241973,67.40713506,59.62965157,381.6648297,140.3353932,47.70811603,21.05020934,35.20587311
2025,31,1,2020,62.53797558,593.3185183,80.1460566,661.1455958,65.13770663,57.62206129,368.0867342,135.3428702,46.01083304,20.30132175,33.95702289
2026,31,1,2020,72.90948365,670.0872932,77.45328626,748.9886402,68.13437085,60.27294934,355.8738716,130.8522731,44.48423996,19.62774571,32.82965823
2027,31,1,2020,70.46415972,647.2357744,74.78851171,723.4878869,65.79884374,58.20691714,344.069932,126.5119716,43.00872036,18.9767003,31.73875447
2028,31,1,2020,75.29293352,679.0454538,72.1386212,760.4217222,68.8681715,60.92213269,332.3343464,122.1969312,41.54179237,18.32944942,30.65206282
2029,31,1,2020,72.50387312,653.700808,69.43417009,732.0612854,66.29081174,58.64211532,320.0831916,117.6922665,40.01039776,17.6537536,29.52117621
2030,31,1,2020,83.19015427,726.1095048,66.78114078,815.8259384,73.02899194,64.60284798,308.0261325,113.2589687,38.50324409,16.98876284,28.40838057
2031,31,1,2020,79.87244503,696.9558255,64.08746544,783.0931719,70.08786301,62.00104932,295.791892,108.7605362,36.97398691,16.31399565,27.27922337
2032,31,1,2020,76.62077681,668.3683467,61.44528106,750.997302,67.20325629,59.4492719,283.8044221,104.3528538,35.47556593,15.65284984,26.17276689
2033,31,1,2020,73.3913107,640.0820517,58.84245355,719.2274021,64.36059431,56.93461719,271.9532912,99.99523794,33.99418281,14.99921344,25.07559374
2034,31,1,2020,70.22360526,612.3301744,56.28331212,688.0581678,61.56437611,54.46102356,260.2473187,95.69102024,32.53090519,14.35357631,23.99568606
2035,31,1,2020,69.08521555,592.9778073,53.78734575,667.4023176,72.05019112,63.73694784,248.7596871,91.46709833,31.09495715,13.7199958,22.93625109
2036,31,1,2020,66.16236853,567.5059135,51.4510481,638.7784858,68.93133462,60.97798482,238.3299103,87.63216385,29.79124128,13.14476051,21.97295024
2037,31,1,2020,63.41942868,543.5142715,49.24476089,611.8284338,65.9884162,58.37460976,228.563445,84.04117451,28.57043754,12.60611177,21.07052259
2038,31,1,2020,60.90014085,521.4800156,47.22046928,587.0766876,63.28899553,55.98666065,219.6261427,80.75493395,27.45326392,12.11317994,20.24317735
2039,31,1,2020,58.68373338,502.0403186,45.42918377,565.2460243,60.90103911,53.87422963,211.7466307,77.85769683,26.46833259,11.67859675,19.51493037
2040,31,1,2020,52.36189167,447.8133836,43.863132,504.2089579,70.67703848,62.52225924,204.9049085,75.34207881,25.61311608,11.30125433,18.88236661
2041,31,1,2020,50.9680248,435.3389268,42.47311765,490.228831,68.45218932,60.55410742,198.854051,73.11723405,24.85676053,10.9675274,18.32283339
2042,31,1,2020,49.62338976,423.4547862,41.28459478,476.8935519,66.55104734,58.87232661,193.7141337,71.22730136,24.21426248,10.68404252,17.84736335
2043,31,1,2020,48.60861085,414.3144303,40.35840308,466.6563165,65.07530607,57.56683522,189.8809273,69.81781449,23.73511406,10.472625,17.49195779
2044,31,1,2020,47.93290111,408.0503156,39.71139816,459.6605751,64.05024974,56.66008696,187.3757068,68.89669826,23.421968,10.33445204,17.25882331
2045,31,1,2020,47.7335716,405.8008606,39.3687425,457.1920212,63.51472845,56.18633733,186.2676447,68.48928611,23.28346151,10.27334141,17.15455662
2046,31,1,2020,47.81433741,405.9180346,39.33850119,457.3915208,63.48654311,56.16138854,186.7340923,68.6607552,23.34175957,10.29906232,17.19486405
2047,31,1,2020,48.0264004,407.1957952,39.424127,458.8932943,63.64361414,56.3003875,187.7009601,69.01629488,23.46262125,10.35238934,17.28147729
2048,31,1,2020,48.21925294,408.3292522,39.49713734,460.2302886,63.77968217,56.42070936,188.5878578,69.34240947,23.5734852,10.40131346,17.36080696
2049,31,1,2020,48.43566447,409.6183943,39.58197088,461.7480412,63.93643619,56.55939954,189.5787648,69.7067124,23.69734091,10.4559538,17.44950123
2050,31,1,2020,48.63027845,410.671826,39.64027222,463.0061704,64.05222215,56.66183786,190.4977321,70.04463083,23.8122229,10.50664444,17.5313515
2021,21,2,2020,157.683738,235.4058718,9.742265409,396.2271422,25.58907752,23.5997001,322.4041882,124.4554512,40.2763668,18.70014772,12.45918657
2022,21,2,2020,154.3007512,230.2749666,9.535504148,387.6279971,25.02639536,23.06421581,315.6469893,121.884627,39.50750997,18.25630217,12.17469302
2023,21,2,2020,150.3656874,224.3847459,9.240802354,377.784381,24.43370046,22.40720872,307.5867069,118.7408363,38.45702333,17.76364763,11.8810316
2024,21,2,2020,170.4337731,254.3685363,9.039855537,428.2528164,28.71483523,26.37510792,298.3624999,115.2020283,37.28201859,17.29980197,11.52138451
2025,21,2,2020,165.0634472,246.4099733,8.716140145,414.7944427,27.80275865,25.64224232,288.583252,111.3962217,36.07444972,16.74091507,11.09888101
2026,21,2,2020,172.9888478,258.2383744,8.480862551,434.7414633,30.60372419,28.15283272,279.9722056,108.072643,34.9478969,16.18366432,10.82801258
2027,21,2,2020,167.7048651,250.2832776,8.233182805,421.3855293,29.67233603,27.30238491,271.7498291,104.8806116,33.94646754,15.74031122,10.47984167
2028,21,2,2020,173.3144889,258.6555496,7.984363043,435.4750139,32.72279936,30.19223621,263.7312194,101.7751777,32.94095135,15.28518317,10.15133953
2029,21,2,2020,167.4724103,249.9196494,7.718266684,420.7930665,31.60296318,29.05609047,255.1531622,98.4894312,31.92908713,14.78428548,9.814777755
2030,21,2,2020,186.6438544,278.4728309,7.439731796,468.7865082,37.9993476,34.94672223,246.9290354,95.31530826,30.82651202,14.29562814,9.541539433
2031,21,2,2020,179.8311868,268.4386873,7.199021122,451.8603633,36.60855603,33.72173052,238.415702,92.10777651,29.86060139,13.78459182,9.165671002
2032,21,2,2020,173.203856,258.4903614,6.910877048,435.0907564,35.22191314,32.41436934,230.1204258,88.76157708,28.8214986,13.27202524,8.874194391
2033,21,2,2020,166.4966751,248.6155289,6.6263052,418.4468706,33.92754318,31.19526799,221.7660844,85.62563213,27.73151754,12.95141471,8.627105147
2034,21,2,2020,159.9888295,238.7405436,6.391031803,401.8538775,32.54692122,29.9905085,213.4841327,82.46798075,26.67664016,12.35599482,8.332011832
2035,21,2,2020,155.1662651,231.6970662,6.18244698,389.9150923,43.09297087,39.59396896,205.0730818,79.13532135,25.62426961,11.89134483,7.813560652
2036,21,2,2020,149.0090974,222.3732704,5.935801959,374.3941295,41.25820967,38.04176526,197.5189272,76.17125174,24.67890075,11.49147867,7.690226183
2037,21,2,2020,143.0883093,213.614626,5.614525215,359.5266146,39.59717783,36.44516368,190.1386873,73.48133001,23.83710705,11.03204955,7.387533178
2038,21,2,2020,137.2376648,205.0741978,5.476095744,345.0685366,37.96014669,34.86820147,183.1698148,70.63045939,22.76118707,10.72867738,7.07794688
2039,21,2,2020,132.0261687,197.1209215,5.082857997,331.7098757,36.6051202,33.40163827,176.6186371,68.1273824,21.99724259,10.29385527,6.748668602
2040,21,2,2020,127.8655221,190.8923038,4.995129551,321.3043626,47.50270259,43.58495393,170.6669263,66.01406505,21.4007021,9.892315386,6.660172735
2041,21,2,2020,123.2857828,183.9619499,4.947353829,309.6929765,45.77723946,42.19467289,165.0823927,63.74693842,20.58554122,9.496644707,6.198408821
2042,21,2,2020,118.6429503,177.1354501,4.575943863,298.4974395,44.10148795,40.7855866,159.627491,61.60944708,19.96172613,9.151887726,6.034940457
2043,21,2,2020,115.0583778,170.9797298,4.31370878,288.5479018,42.43120818,39.21553436,154.2739122,59.60761223,19.21561184,8.705848629,5.882330155
2044,21,2,2020,110.9689652,166.0707962,4.304830546,279.2400081,40.84805874,37.78684591,149.7124401,58.25870673,18.5586028,8.41833529,5.357122457
