state,country,t,co2_gen_mmt,nuclear_MWh,coal_MWh,o-g-s_MWh,gas-cc_MWh,gas-ct_MWh,hydro_MWh,canada_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,battery_MWh,curtailment_MWh,nuclear_MW,coal_MW,o-g-s_MW,gas-cc_MW,gas-ct_MW,hydro_MW,geothermal_MW,biomass_MW,wind-ons_MW,wind-ofs_MW,csp_MW,upv_MW,distpv_MW,battery_MW,nuclear_gen_frac,canada_gen_frac,o-g-s_gen_frac,biomass_gen_frac,gas-ct_gen_frac,wind-ofs_gen_frac,upv_gen_frac,wind-ons_gen_frac,coal_gen_frac,geothermal_gen_frac,distpv_gen_frac,gas-cc_gen_frac,csp_gen_frac,hydro_gen_frac,water_consumption,water_withdrawal,generation_MWh
PA,usa,2018,0.083849241,62.65805972,47.41528925,0,98.90926082,0.162211797,2.57159589,0,0,1.921194626,3.667388576,0,0,0.295749385,0.387439556,-0.00221111,-0.000206982,7.926359202,12.7354,2.567208,14.94098566,3.142086,0.80012,0,0.422940535,1.393056,0,0,0.160956646,0.287785455,1.491,0.287437865,0,0,0.008813297,0.000744131,0,0.001356722,0.016823795,0.217513111,0,0.001777342,0.453736787,0,0.011796951,82.13857149,1269.576526,217.9881896
RI,usa,2018,0.001151684,0,0,0,2.760707308,0,0.013151006,0,0,0.112018177,0.059320614,0.110079852,0,0.031468082,0.005379038,0,0,0,0,0,1.745051205,0,0.003782,0,0.025844,0.02184,0.03,0,0.017795,0.003773636,0,0,0,0,0.036226935,0,0.035600076,0.01017685,0.019184422,0,0,0.001739593,0.892819059,0,0.004253065,0.386032145,16.2478973,2.982044225
SC,usa,2018,0.02141755,51.82691835,18.4673556,0,8.545003059,0.093465584,2.070830237,0,0,1.35412354,0,0,0,0.140309097,0.184914405,-0.001118654,0,6.5562,5.269,0.107,3.045701,3.34166,1.33624,0,0.1965,0,0,0,0.070265091,0.118895455,2.716,0.626815289,0,0,0.016377307,0.00113041,0,0.001696954,0,0.223351517,0,0.002236428,0.103346653,0,0.025045442,28.37276527,2060.070068,82.68291987
SD,usa,2018,0.003883867,0,3.518218413,0,0.462255666,0.030763264,4.566176625,0,0,2.59E-05,2.486989234,0,0,0,0.076624075,0,-0.008439338,0,0.475,0.02243,0.29,0.888,1.721848,0,4.65E-06,0.8353,0,0,0,0.0489,0,0,0,0,2.32E-06,0.002761253,0,0,0.223227482,0.315788675,0,0.006877633,0.0414912,0,0.409851436,2.516466374,3.658381018,11.14105314
TN,usa,2018,0.019412191,35.75205204,11.88125485,0,20.09469749,0.15905672,8.44485444,0,0,0.058113945,0.0756864,0,0,0.182369013,0.102058923,-0.077550437,0,4.5227,5.714,0.0396,2.542016,4.0994,2.56513,0,0.0166,0.0288,0,0,0.096676909,0.071142727,1.6163,0.465823909,0,0,0.000757184,0.002072396,0,0.002376139,0.00098614,0.154804333,0,0.001329755,0.261819672,0,0.110030471,29.52915226,646.1307035,76.75014382
TX,usa,2018,0.174369979,39.37492454,68.4274474,3.226516495,253.8309725,0.788184734,0.88543253,0,0,0.900054079,81.2168899,0,0,5.555313516,0.469772138,0,-1.654746886,4.981,23.932199,15.266273,44.85249102,13.74680091,0.6851,0,0.2266,24.599575,0,0,2.261770073,0.300227273,0.001,0.086600056,0,0.007096306,0.001979553,0.00173351,0,0.012218194,0.17862605,0.150497324,0,0.001033203,0.558268409,0,0.001947394,114.5248381,845.1942671,454.6755078
UT,usa,2018,0.037904568,0,33.92578399,0,8.949758087,0.00163447,0.753395471,0,0.944255762,0.090479149,1.255310153,0,0.003639214,2.983739891,0.46654125,-4.41E-05,-0.001387967,0,4.654001,0.028606,2.131,0.55645,0.267537,0.1268125,0.01794,0.468,0,0.0015,1.157547,0.282646364,0.0001,0,0,0,0.001832506,3.31E-05,0,0.060430741,0.025424241,0.687110923,0.019124346,0.009449025,0.181262621,7.37E-05,0.015258785,25.05173981,36.24423316,49.37453743
VA,usa,2018,0.020191226,28.20512322,10.87383546,0,25.80368671,0.16746468,1.24992888,0,0,2.227659582,0,0,0,0.356273106,0.045262755,-4.46E-07,-9.46E-08,3.567999695,3.3208,2.419539,7.1359,4.3161,0.861465,0,0.433036606,0,0,0,0.185456273,0.030669091,3.241,0.409189562,0,0,0.032318067,0.002429516,0,0.005168679,0,0.157753609,0,0.000656655,0.374350404,0,0.018133509,18.19094105,1339.826223,68.9292344
VT,usa,2018,0.001490095,0,0,0,4.03020754,0.002468054,1.476650943,25.115,0,0.59640776,0.421068813,0,0,1.784726948,0.122529813,0.012654419,-0.400589167,0,0,0.009216,0.663804362,0.068154,0.3107225,0,0.088380954,0.149,0,0,1.213806614,0.106492727,0.045267712,0,0.74860518,0,0.017777183,7.36E-05,0,0.053197525,0.012550838,0,0,0.003652258,0.120128777,0,0.044014674,1.149871549,1.540650262,33.54905987
WA,usa,2018,0.012262786,8.988008683,9.906132099,0,1.68646074,0,89.21536366,0.241,0,0.844377411,8.116808113,0,0,0.000913942,0.10560043,-0.004770771,-0.112924806,1.136999544,1.34,0.05471,3.10217004,0.7258,22.567814,0,0.1696,3.074761,0,0,0.000454545,0.082477273,0.258248,0.075463112,0.00202343,0,0.007089373,0,0,7.67E-06,0.068148532,0.083171655,0,0.000886619,0.014159485,0,0.74905012,13.57232134,20.83804454,119.1046651
WI,usa,2018,0.049085335,9.432272817,43.19282383,0,14.52142553,0.175369896,2.093533581,0,0,0.671818133,2.367677004,0,0,2.149208755,0.046725308,0,-0.005589068,1.19319977,6.966971,0.45561,2.6624,3.83061,0.3819743,0,0.135514,0.84991,0,0,1.184391026,0.033821818,0,0.126351839,0,0,0.00899947,0.002349201,0,0.028790143,0.031716676,0.578597846,0,0.000625918,0.194524571,0,0.028044335,25.49286905,1039.642946,74.65085485
WV,usa,2018,0.081345972,0,84.67922033,0,0,0.0407012,2.039580691,0,0,0.01464672,2.006354208,0,0,0,0.065940592,0,-0.008475909,0,12.64,0,0,1.049,0.246912,0,0.0032,0.7388,0,0,0,0.048650909,0,0,0,0,0.000164854,0.000458107,0,0,0.022582268,0.95309634,0,0.000742186,0,0,0.022956245,55.89513836,179.5999833,88.84644374
WY,usa,2018,0.043197034,0,39.1456865,0,0.349691319,0.010545211,0.891768119,0,0,0,4.062320706,0,0,0,0.083258628,0,-0.006506338,0,6.352,0.0047,0.132001664,0.12,0.3079,0,0,1.50112,0,0,0,0.051776364,0,0,0,0,0,0.000236741,0,0,0.091199426,0.878823806,0,0.001869163,0.007850598,0,0.020020266,23.68801505,92.9592021,44.54327048
AL,usa,2020,0.031707174,40.05001359,13.68973422,0,45.89594692,0.112718417,8.376126686,0,0,1.737749842,8.41E-05,0,0,0.341420877,0.005683153,0,-6.86E-05,5.0664,6.3025,1.5436,9.265,2.5414,3.095896,0,0.29974,3.20E-05,0,0,0.1716,0.003820909,0,0.363398996,0,0,0.015767699,0.001022765,0,0.003097927,7.63E-07,0.12421558,0,5.16E-05,0.416442831,0,0.076001873,33.01821381,1466.525058,110.2094778
AR,usa,2020,0.01326497,14.38398167,11.92247176,0,3.716304094,0.043357115,2.910544472,0,0,0.069741514,0,0,0,0.160512566,0.009628019,0,-0.002195971,1.8196,5.122401,0.7872,4.8755,0.7206,1.3549,0,0.0128,0,0,0,0.08515,0.006971818,0.028,0.433036708,0,0,0.002099602,0.001305287,0,0.004832308,0,0.358931765,0,0.000289856,0.111881128,0,0.087623346,16.31933385,52.25335719,33.21654121
AZ,usa,2020,0.041459163,31.12207949,36.07174758,0,11.86553725,0.035560017,8.352068862,0,0,0.237006092,0.764985453,0,1.145044393,11.21514479,5.665764702,-0.07640714,-0.099616204,3.937,5.004,0.192,9.7829,2.568828799,2.589576,0,0.03844,0.2798,0,0.3039,4.296171985,3.013384545,0.217080197,0.292294881,0,0,0.002225933,0.000333975,0,0.10533131,0.007184653,0.338781577,0,0.05321219,0.111439719,0.010754121,0.078441641,47.74328417,81.69373258,106.4749386
CA,usa,2020,0.036241302,18.1815552,0,0,89.84393936,0.107031641,33.49288365,0,30.40288981,5.704266629,16.8340586,0,3.55709022,37.60424545,15.78527951,-0.406214919,-0.041538361,2.3,0.033,4.78217,20.31642919,10.649981,10.8060253,4.0830852,0.925024,6.164624083,0,1.383187,14.09480804,9.136961818,3.866225804,0.07228866,0,0,0.022679787,0.000425551,0,0.149511992,0.066931103,0,0.120879878,0.062761227,0.357213558,0.014142755,0.133165489,26.3667897,1031.47624,251.5132401
CO,usa,2020,0.031198504,0,29.32685339,0,2.983140069,0,1.685942021,0,0,0.086831152,9.176868285,0,0.074607171,6.262921699,0.698356249,-0.064673245,-0.043424661,0,4.939,0.0656,3.31544,2.921,0.672325,0,0.013,3.15304,0,0.031,2.489827545,0.406561818,0.5625,0,0,0,0.001726419,0,0,0.124522456,0.18245896,0.583090768,0,0.013885059,0.059312242,0.001483376,0.03352072,19.29894306,51.16219044,50.29552003
CT,usa,2020,0.007874077,16.56590217,0.754922008,0,17.58415025,0.066873328,0.513636314,0,0,0.863097192,0.014839893,0,0,1.42579093,0.983695844,-0.000337889,0,2.095856,0.383426,1.307272,2.432123,1.443491,0.133474,0,0.214331,0.005,0,0,0.802497249,0.769689091,0.0294,0.427254572,0,0,0.022260316,0.001724744,0,0.036772866,0.000382739,0.019470348,0,0.025370701,0.453516416,0,0.013247299,7.419243497,765.5976792,38.77290793
DE,usa,2020,0.003171042,0,3.0384936,0,1.102242384,0.0148604,0,0,0,0.0366168,0.005255428,8.52E-06,0,1.563358822,0.082764052,0,-0.000437638,0,0.41,0.7597,1.5012,0.383,0,0,0.010102,0.002,2.25E-06,0,0.826746173,0.056516364,0,0,0,0,0.006266137,0.002543021,1.46E-06,0.26753351,0.000899348,0.51996947,0,0.014163196,0.188623859,0,0,2.313539058,3.334892142,5.843591486
FL,usa,2020,0.092054518,28.23675344,36.00875626,0,148.7139136,0.228064038,0.199604515,0,0,3.48834277,0,0,0,1.217663098,0.357941092,0,-8.86E-05,3.572000975,8.785,6.646355,32.49347787,10.6672,0.0545,0,0.68272,0,0,0,0.584307909,0.225580909,0,0.129258957,0,0,0.015968534,0.001044005,0,0.005574078,0,0.164836736,0,0.001638541,0.680765422,0,0.000913727,58.49508624,1974.311444,218.4510388
GA,usa,2020,0.050637027,49.49375052,46.93047527,0,13.48297267,0.220402343,3.384485303,0,0,2.163373449,0,0,0,2.003835369,0.129810188,-9.55E-05,0,6.26105,9.4247,0.7095,7.954,8.5741,2.27538,0,0.302566,0,0,0,1.033128,0.084714545,1.861502,0.420118211,0,0,0.018363381,0.001870843,0,0.017009172,0,0.398360341,0,0.001101869,0.114447628,0,0.028728555,69.40600499,106.9051513,117.8091051
IA,usa,2020,0.038153073,4.893209856,37.4387846,0,1.95237754,0.0118922,1.192067199,0,0,0.080599358,27.57089968,0,0,0.007139576,0.188963806,0,-0.480279882,0.619,5.647602,0.36813,1.7614,1.4585,0.1949385,0,0.017,8.745712,0,0,0.003882364,0.133651818,0,0.066723223,0,0,0.001099043,0.000162161,0,9.74E-05,0.375953482,0.510510778,0,0.002576688,0.026622386,0,0.016254885,19.57574684,695.5947166,73.33593382
ID,usa,2020,0.000414959,0,0,0,1.124114671,0,10.42993548,0,0.089352936,0.164114594,2.520973879,0,0,6.88318124,0.018428999,-6.66E-09,-0.045436761,0,0,0.0054,0.56709,2.554970441,2.828935,0.012,0.02534154,0.966824,0,0,3.025723764,0.01191,8.74E-09,0,0,0,0.007730278,0,0,0.324218005,0.118745256,0,0.004208785,0.00086806,0.052949095,0,0.491280521,0.315982665,0.416302785,21.2301018
IL,usa,2020,0.063698601,91.41448489,58.6524961,0,8.9218621,0.498094809,0.13778811,0,0,0.600790146,12.84958657,0,0,2.252912175,0.056582573,0,-0.003443654,11.5640996,11.28409,1.698029,3.5518,10.617993,0.0329,0,0.13606,4.54142,0,0,1.168659623,0.041298182,0,0.521222993,0,0,0.003425558,0.002840015,0,0.012845553,0.073265194,0.334422161,0,0.00032262,0.050870272,0,0.000785634,82.03830954,1879.927392,175.3845975
IN,usa,2020,0.083571839,0,80.65301255,0,10.46032777,0.163956273,0.468146569,0,0,0.28350165,6.746597998,0,0,0.361688497,0.039981268,0,-0.000500874,0,15.2067,1.2299,3.7379,3.4112,0.089721,0,0.078712,2.3108,0,0,0.208679,0.028478182,0,0,0,0,0.002858536,0.001653165,0,0.003646891,0.068025687,0.813221207,0,0.00040313,0.10547108,0,0.004720304,42.98006703,1119.690987,99.17721257
KS,usa,2020,0.006528075,9.2884032,5.878080131,0,0.748899143,0.119795689,0.034380079,0,0,0.0411939,17.50049225,0,0,0.002282778,0.081658051,0,-0.743951043,1.175,4.8442,1.044,0.243,2.80837,0.00739,0,0.009,5.24445,0,0,0.001,0.055083636,0,0.275659657,0,0,0.001222546,0.003555276,0,6.77E-05,0.519376645,0.174448667,0,0.002423434,0.022225702,0,0.001020326,9.610364893,91.14636356,33.69518522
KY,usa,2020,0.083052268,0,75.81230426,0,17.1075771,0.307822827,3.910625012,0,0,0.09886536,0,0,0,0.049238048,0.021576028,0,-2.33E-07,0,11.8487,0.006,2.16570591,4.8988,1.100028,0,0.0216,0,0,0,0.02808,0.015690909,0,0,0,0,0.001016004,0.003163386,0,0.000506002,0,0.779096246,0,0.000221729,0.175808521,0,0.040188111,52.6186028,159.2295701,97.30800864
LA,usa,2020,0.028049671,16.85983519,4.892949155,0,56.26326361,0.103989512,0.953305671,0,0,1.063689171,0,0,0,0.005693465,0.115090565,0,0,2.1328,3.7476,6.139362,8.739526157,2.111273,0.192,0,0.14441,0,0,0,0.0028,0.076890909,0,0.210070943,0,0,0.013253403,0.001295693,0,7.09E-05,0,0.060965391,0,0.001434011,0.701031578,0,0.011878041,21.44998337,648.2131515,80.25781634
MA,usa,2020,0.004834018,0,0,0,11.96188957,0.000678735,1.168881846,0,0,1.176346528,0.366380886,0,0,3.043741688,4.37484483,-0.001627008,0,0,0,1.726795,6.116584,0.671176,0.2746844,0,0.246881,0.133439,0,0,1.725823584,3.244378182,1.6641,0,0,0,0.053245783,3.07E-05,0,0.137770977,0.01658375,0,0,0.198021615,0.541439248,0,0.052907904,2.45149175,3.070901535,22.09276408
MD,usa,2020,0.018459226,13.50019999,16.97344723,0,5.409476772,0.039130492,1.837117853,0,0,0.575098884,0.519155351,0,0,0.959330643,2.46782611,0,-0.002873426,1.7078,4.534,1.7972,2.78,2.5515,0.59048,0,0.128647,0.19,0,0,0.507411016,1.709091818,0,0.31929872,0,0,0.013601898,0.000925491,0,0.022689519,0.012278754,0.401445903,0,0.058367559,0.127941735,0,0.043450421,10.48048538,1073.613611,42.28078333
ME,usa,2020,0.001268366,0,0,0,3.203923398,0.011375916,4.198411426,-0.1,0,3.091834242,2.876088606,0,0,0.013354695,0.042899184,0,-0.000232519,0,0,0.61966,1.25,0.144904,0.6659136,0,0.455107,0.830774648,0,0,0.0075,0.033187273,0,0,-0.007497439,0,0.231808392,0.000852902,0,0.00100126,0.215632994,0,0,0.00321634,0.240212208,0,0.314773343,2.216712892,18.70760631,13.33788747
MI,usa,2020,0.06179635,25.92138915,57.43382044,0,8.943036528,0.168109947,1.631237685,1.400515239,0,1.974798248,8.601729311,0,0,1.104767784,0.036645083,-9.73E-05,-2.03E-07,3.279103156,8.533702,2.24321,4.747822892,4.106,0.2974646,0,0.380344,2.855507443,0,0,0.621859837,0.027778182,1.872,0.241767807,0.013062552,0,0.018418868,0.001567955,0,0.010304127,0.080228001,0.535683051,0,0.000341787,0.08341136,0,0.015214492,27.42853373,2869.712962,107.2160494
MN,usa,2020,0.028687197,12.60060846,27.80503309,0,0.558521589,0.120670523,0.978168167,10.363,0,1.505494188,15.47419863,0,0,0.675428024,0.116980445,0,-0.06663251,1.594000026,3.9056,0.36364,2.066005214,3.03836,0.18754,0,0.403292874,4.86793705,0,0,0.372750983,0.085825455,0,0.179500697,0.147625072,0,0.021446366,0.001719,0,0.009621742,0.220436136,0.396093795,0,0.001666433,0.007956363,0,0.013934396,22.72106725,572.7538087,70.19810311
MO,usa,2020,0.064521246,9.430693694,65.02164837,0,2.328297941,0.087935654,1.159446735,0,0,0.07306073,2.903543544,0,0,0.070484223,0.168016957,-0.008224937,-0.129819816,1.193000008,11.5421,0.42494,1.9006,4.4264,0.5703,0,0.0145,0.958524,0,0,0.038124091,0.118523636,0.667,0.116079894,0,0,0.000899285,0.001082377,0,0.000867572,0.035738943,0.800334134,0,0.002068076,0.028658399,0,0.014271321,23.16971039,2199.173453,81.24312785
MS,usa,2020,0.016562804,11.13422785,7.157453378,0,32.98808611,0.051034067,0,0,0,0.478731898,0,0,0,0.201219756,0.001929074,0,-8.92E-09,1.408500195,3.006,2.70279,6.9851,1.315311,0,0,0.0656,0,0,0,0.105662727,0.001270909,0,0.214067558,0,0,0.009204138,0.000981185,0,0.003868667,0,0.137609773,0,3.71E-05,0.63423159,0,0,19.43749907,27.49566607,52.01268213
MT,usa,2020,0.011814412,0,10.71937727,0,0.002661586,0.016731235,10.92818936,0,0,0,6.378413957,0,0,0.002004073,0.027458092,0,-0.043450993,0,2.3411,0.002,0.000543755,0.391650369,2.89985,0,0,1.793275,0,0,0.001,0.01867,0,0,0,0,0,0.000595951,0,7.14E-05,0.227193279,0.381814427,0,0.000978032,9.48E-05,0,0.389252123,6.946042765,10.06586591,28.07483558
NC,usa,2020,0.05909632,40.42199992,57.41571505,0,15.14513821,0.252211473,4.481986723,0,0,2.445704729,0.57845358,0,0,6.45562637,0.871389836,-0.005708208,-0.058206275,5.113456951,9.987,0.09145,4.675572255,6.402869,1.83624,0,0.365295,0.208006,0,0,3.385597,0.585262727,0.086,0.31562864,0,0,0.019096889,0.001969352,0,0.050407713,0.004516761,0.448321312,0,0.006804106,0.118258359,0,0.034996867,40.75077236,2826.367531,128.0682259
ND,usa,2020,0.010814405,0,10.09399732,0,0,0.034291078,1.997677137,0,0,0,13.372374,0,0,3.27E-06,0.067255548,0,-0.054621428,0,4.0203,0.0113,0,0.5637,0.55712,0,0,3.911535,0,0,1.82E-06,0.048376364,0,0,0,0,0,0.001341298,0,1.28E-07,0.523061257,0.394827345,0,0.002630705,0,0,0.078139268,6.285360182,56.78817625,25.56559836
NE,usa,2020,0.024907008,5.56330293,24.44352031,0,0.028945932,0.001629647,1.079838964,0,0,0.047606942,4.837527192,0,0,0.009703363,0.079494229,0,-0.20700022,0.703768,3.7681,0.12742,0.320613681,1.0931,0.2836,0,0.015202383,1.380722,0,0,0.005,0.053070909,0,0.154144112,0,0,0.00131906,4.52E-05,0,0.000268854,0.134034825,0.677263988,0,0.002202571,0.000802014,0,0.029919424,9.751136821,840.1490389,36.09156951
NH,usa,2020,0.001532837,9.851430629,0,0,3.858458003,0,1.509168509,0,0,0.703498987,0.534430367,0,0,0.289288,0.182592984,0,-0.029380001,1.246224,0.48632,0.4002,1.184244,0.082177,0.521906,0,0.210366,0.18785,0,0,0.168412829,0.142386364,0,0.581930873,0,0,0.041556175,0,0,0.017088444,0.031569174,0,0,0.010785895,0.227921803,0,0.089147636,3.720744691,445.4172825,16.92886748
NJ,usa,2020,0.015224039,27.68655606,1.886654787,0,33.77780108,0.140917258,0.022901998,0,0,0.638753288,0.023652,0,0,13.5322964,5.315665476,-0.001593165,0,3.5024,0.463,0.3937,8.5216,3.17634,0.0039,0,0.1281,0.009,0,0,7.364446512,3.816103636,0.4,0.333471724,0,0,0.007693487,0.001697283,0,0.162990233,0.000284877,0.022723882,0,0.064024725,0.406837945,0,0.000275844,26.30636554,104.9274452,83.02519835
NM,usa,2020,0.019808604,0,18.92162673,0,1.166230744,0.013483,0.209693528,0,0,0.047140854,8.793276787,0,0.002148495,1.392461098,0.554512176,0.001197777,-0.222833926,0,2.634001,0.305,1.435951,1.0781,0.0829,0,0.0064,2.4512,0,0.001,0.555903727,0.29462,0.001352093,0,0,0,0.001515755,0.000433529,0,0.044772843,0.282736806,0.608401218,0,0.017829645,0.037498689,6.91E-05,0.006742433,11.51498476,147.2465061,31.10057342
NV,usa,2020,0.006831157,0,3.604690944,0,7.660145014,0,2.179471363,0,4.262135027,0.01464672,0.405494072,0,0.581294746,5.059315703,0.565240114,0,-0.025122262,0,0.4864,0.2275,5.2985,1.3726,0.831299,0.5724,0.0032,0.15361,0,0.174,1.976265545,0.300194545,0,0,0,0,0.000601942,0,0,0.207924771,0.016664756,0.148143461,0.17516271,0.023229905,0.314812119,0.023889708,0.089570628,3.971200432,9.37262565,24.3324337
NY,usa,2020,0.031196392,29.03515043,2.809640239,4.780316443,60.26029238,0.178880949,27.11871578,1.628484761,0,2.526052192,6.235070682,0,0,1.90799991,3.510846462,-0.015191465,-0.000894063,3.672999656,0.9878,6.420341,9.212095704,3.924180509,4.592306,0,0.465586,2.181034753,0,0,1.074916455,2.464076364,1.4066,0.207406598,0.011632744,0.034147203,0.018044332,0.001277799,0,0.013629403,0.044538939,0.020070085,0,0.025079006,0.430456948,0,0.193716943,29.01272318,729.6044231,139.9914502
OH,usa,2020,0.090172468,16.86932122,75.5433526,0,44.88160585,0.218036746,0.468420921,0,0,0.368892615,7.800670152,0,0,0.548129318,0.201266288,0,-0.000598388,2.134,11.575,0.2667,6.779504675,5.0594,0.10144,0,0.102160251,2.425175,0,0,0.31351369,0.150649091,0,0.114835644,0,0,0.002511187,0.001484256,0,0.003731317,0.053102017,0.514251253,0,0.001370093,0.30552552,0,0.003188713,60.83854637,1046.706708,146.8996957
OK,usa,2020,0.01848482,0,12.45529429,0,12.83769283,0.064664642,2.254843329,0,0,0.01281588,28.46950773,0,0,0.043579787,0.07672933,-0.080064713,-1.645042837,0,4.2905,3.8547,7.3894,1.414498,0.8552,0,0.0028,8.699085,0,0,0.0205,0.049300909,0.26,0,0,0,0.000227979,0.001150307,0,0.000775232,0.506438548,0.221564813,0,0.001364923,0.228367227,0,0.04011097,10.93314333,40.16973168,56.21512782
OR,usa,2020,0.001430941,0,0,0,3.960229889,0.003277431,30.13249801,0,1.304604902,0.647239612,8.555517189,0,0,3.730623991,0.200876634,0,-0.075832047,0,0,0.0258,3.345085022,0.401059703,7.124092,0.1752763,0.105045,3.231861,0,0,1.663890455,0.148548182,0,0,0,0,0.013335559,6.75E-05,0,0.076864823,0.176275688,0,0.026879746,0.004138811,0.081595564,0,0.620842282,1.270947306,21.3052911,48.53486766
PA,usa,2020,0.093779438,56.31190646,58.15838778,0,98.50784797,0.1599418,2.705618081,0,0,1.921191954,3.66758719,0,0,0.357515923,0.491390785,-0.000320036,-7.91E-06,7.123559202,12.7354,2.567208,15.80288566,3.094086,0.84187,0,0.42294,1.393056,0,0,0.195756571,0.365955455,1.491,0.253336129,0,0,0.008643063,0.000719547,0,0.001608393,0.016499749,0.261643084,0,0.00221067,0.443167324,0,0.012172041,83.37323315,1345.749019,222.2813879
RI,usa,2020,0.001124137,0,0,0,2.690260733,0,0.013151006,0,0,0.116664408,0.059317204,0.110075377,0,0.031150854,0.008798313,0,-1.24E-05,0,0,0,1.745051205,0,0.003782,0,0.025844,0.02184,0.03,0,0.017795,0.006194545,0,0,0,0,0.038510503,0,0.036335488,0.010282785,0.019580397,0,0,0.002904292,0.888045435,0,0.0043411,0.402880146,13.19140695,2.919342517
SC,usa,2020,0.026351194,69.21797115,23.660727,0,6.985940408,0.079278488,2.070830237,0,0,1.433704699,0,0,0,0.138909514,0.432655951,-0.063118679,0,8.7562,5.269,0.107,3.045701,3.32766,1.33624,0,0.1965,0,0,0,0.070265091,0.27871,2.716,0.665429336,0,0,0.013782969,0.000762146,0,0.001335411,0,0.227463209,0,0.004159353,0.067159577,0,0.019907997,41.27099504,2184.885058,104.0200174
SD,usa,2020,0.001976141,0,1.862819788,0,0.055932558,0,4.566176625,0,0,2.58E-05,7.591427361,0,0,0.069472877,0.076622762,0,-0.126279775,0,0.475,0.02243,0.290000132,0.888,1.721848,0,4.65E-06,2.067369833,0,0,0.031142762,0.049619091,0,0,0,0,1.81E-06,0,0,0.004884724,0.533762647,0.130977163,0,0.005387441,0.003932687,0,0.321053526,1.295880858,1.89106255,14.22247773
TN,usa,2020,0.023890629,35.75205204,16.21848553,0,20.09469749,0.15905672,8.44485444,0,0,0.058113945,0.138344028,0,0,0.180549882,0.107468998,-0.006194781,0,4.5227,5.714,0.0396,2.542016,4.0994,2.56513,0,0.0166,0.04716,0,0,0.096676909,0.075529091,1.6163,0.440547824,0,0,0.000716098,0.001959946,0,0.002224791,0.001704718,0.199849186,0,0.001324266,0.247613067,0,0.104060104,30.61346534,803.7890441,81.15362308
TX,usa,2020,0.188641827,39.37492454,99.80068866,1.879117178,212.2687267,0.746229236,0.88543253,0,0,0.902455863,86.10113109,0,0,11.64872796,0.862396923,0,-2.053553105,4.981,23.932199,13.837273,45.32349102,14.18480091,0.6851,0,0.2266,25.876575,0,0,4.76060502,0.548742727,0.001,0.086639248,0,0.004134746,0.001985733,0.001641977,0,0.025631466,0.189454008,0.21959805,0,0.001897589,0.467068906,0,0.001948276,124.8556108,1017.461568,454.4698307
UT,usa,2020,0.037633859,0,33.92579095,0,8.23008961,0,0.753395471,0,0.944255762,0.090479149,1.251691344,0,0.003619006,3.482252501,0.916753854,-6.21E-05,-0.025980877,0,4.654001,0.028606,2.131,0.55645,0.267537,0.1268125,0.01794,0.468,0,0.0015,1.356444636,0.559759091,0.0001,0,0,0,0.001824238,0,0,0.070209071,0.025236563,0.684010783,0.019038056,0.018483564,0.165934821,7.30E-05,0.015189937,24.90817062,36.06554585,49.59832765
VA,usa,2020,0.026459908,28.20512322,13.69902833,0,35.68761727,0.181427049,1.24992888,0,0,2.371997624,0.065647961,0,0,0.352719295,0.047792471,-1.20E-05,-8.11E-08,3.567999695,3.1308,2.419539,8.8169,4.3161,0.861465,0,0.433036606,0.01734,0,0,0.185456273,0.032655455,3.241,0.344547783,0,0,0.028975818,0.002216274,0,0.004308744,0.000801942,0.167344415,0,0.000583823,0.435952337,0,0.015268865,21.74195862,1330.389328,81.86128209
