state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_offshore_MWh,wind_onshore_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
CA,2036,2407,9617.4,6838.6,0,0,388.9,0,0,0,917.8,0,24249,0,19619.5,10182.3,3290.2,11313,0,0,591.5,6197.5,0,0,43467.3,8000,5812.5,2887862,18030683,16395160,0,0,1057134,0,0,0,0,2530961,42113306,0,17800828,5349189,9298866,31943962,0,0,310892,7967793,0,0,117883476,33160503,11642275,318372891,9871765.1,9883161,193.6,20.6,717.3,8832.2,1210456.6,2729659.4,50933.8,5,0,31.01,31.04,0.61,0.06,2.25,27.74,3.8,8.57,159.98,0.02
CA,2038,2407,9857.4,6840.6,768.2,0,366.9,0,0,0,917.8,0,24936.8,0,19619.5,10175.3,3290.2,11418.6,0,0,147.5,7230.3,0,0,46096.6,12000,5955.3,2896374,19924332,17176760,2578997,0,1010359,0,0,0,0,2530961,43312267,0,14662976,5345510,9301900,32217189,0,0,77526,9180305,0,0,124077358,49197870,11453833,344944519,8545289.2,8554663.7,162.8,16.6,578.5,6567.5,1043801.5,2372304.7,44544,4,0,24.77,24.8,0.47,0.05,1.68,19.04,3.03,6.88,129.13,0.01
CA,2040,1905.4,11483.4,6857.9,2702.2,0,366.9,0,0,0,917.8,0,25575.3,0,19619.5,9887.3,3290.2,11511.9,0,0,147.5,7290.1,0,0,50410.8,16000,5941.8,2385175,22951721,17295156,9238487,0,1119698,0,0,0,0,2466911,44419922,0,15107700,5194137,9303310,32458571,0,0,77526,6124435,0,0,134001474,67343158,12042946,381530325,8618617.5,8628070.9,164.2,16.7,618.8,6620.4,1055142.8,2395172.7,44930.4,4,0,22.59,22.61,0.43,0.04,1.62,17.35,2.77,6.28,117.76,0.01
CA,2042,1403.8,11483.4,9393.4,3824,0,366.9,0,0,0,917.8,0,26204.8,0,19372,9304.6,3240.3,11605.2,0,0,147.5,7290.1,0,0,58551.1,20000,4241.2,1670969,19987758,25892590,11777966,0,1073236,0,0,0,0,2530961,44908123,0,12518479,4887891,8931701,32699954,0,0,77526,6548762,0,0,150868482,81460817,9784599,415619814,7496352.6,7504598.6,143,14.6,590.3,5810,921340.7,2086373.4,39062.5,3.6,0,18.04,18.06,0.34,0.04,1.42,13.98,2.22,5.02,93.99,0.01
CA,2044,1502.3,9964.5,11351.1,4511,0,366.9,0,0,0,0,0,26776.5,0,19014.6,8865.5,3240.3,11698.5,0,0,147.5,7290.1,0,0,59775.3,24000,6920.2,1874553,19413940,31274306,12695126,0,992284,0,0,0,0,0,46126728,0,9994074,4657100,8860242,32940293,0,0,77526,7112744,0,0,155594121,95524378,19323491,446460906,6442245.5,6449357.5,123.2,12.6,547.4,5048.9,794577.6,1795217,33550.3,3.1,0,14.43,14.45,0.28,0.03,1.23,11.31,1.78,4.02,75.15,0.01
CA,2046,1302.1,9807.8,11951.7,4677.6,0,366.9,0,0,0,0,0,27300.9,0,18935.1,8799,3240.3,11804.1,0,0,144.7,7290.1,0,0,69806.7,25000,7367.8,1691219,20163381,31101726,13343001,0,984512,0,0,0,0,0,47282678,0,9952289,4622104,8673613,33214563,0,0,76054,5447294,0,0,174211040,100927876,22418244,474109593,6385005,6392052.3,122,12.5,541.1,5000,787471.6,1779344.4,33256.3,3.1,0,13.47,13.48,0.26,0.03,1.14,10.55,1.66,3.75,70.14,0.01
CA,2048,1200.3,14549,11834.6,4891.4,0,366.9,0,0,0,0,0,27739.2,0,18862.1,8708,3227.8,11909.8,0,0,144.7,7290.1,0,0,76581.3,25000,7854.5,2128049,32631858,31390090,14684626,0,969284,0,0,0,0,0,47168270,0,9913920,4574274,7428301,33487040,0,0,76054,5382609,0,0,191586405,101659775,24070568,507151125,6343191,6350193.3,121.3,12.4,533.8,4969.8,782066.8,1767404.5,33037.2,3,0,12.51,12.52,0.24,0.02,1.05,9.8,1.54,3.48,65.14,0.01
CA,2050,1400.6,14903.1,15940,4893.8,0,366.9,0,0,0,0,0,28073.4,0,18295.5,8620.8,2225.2,12015.4,0,0,144.7,7290.1,0,0,86338,25000,8870.8,2241745,32859849,44362909,14519225,0,976309,0,0,0,0,0,45952368,0,9616115,4528442,1146645,33204402,0,0,76054,4979215,0,0,216227930,101461965,26700866,538854040,6209701.7,6216560.4,118.7,12.2,534.9,4873.4,766456.2,1730988.5,32339.6,3,0,11.52,11.54,0.22,0.02,0.99,9.04,1.42,3.21,60.02,0.01
CO,2022,4,0,0,0,0,28.7,0,0,3804,0,0,671.5,0,3221.6,2933.3,0,694.6,0,0,510.4,580.8,0,0,1019.1,0,5139,157,0,0,0,0,89492,0,0,0,26983448,0,1146800,0,8052488,0,0,1841298,0,0,0,22303,0,0,2558614,0,15174067,55868667,31056038.4,31283656.8,3284.9,475.2,10847.9,17757.9,1224956.7,3523353.4,76987.8,15.2,0,555.88,559.95,58.8,8.51,194.17,317.85,21.93,63.06,1378.01,0.27
CO,2024,4,0,0,0,0,28.7,0,0,3377,0,0,845.2,0,3221.6,1394.9,0,694.6,0,0,0,580.8,0,0,1619.1,0,5139,0,0,0,0,0,54806,0,0,0,19440904,0,1442332,0,11493260,11464,0,1841640,0,0,0,39823,0,0,3944312,0,15640199,53908740,24600343.6,24765933.8,2397.5,344.9,7785.9,13435,1155023.5,3168319.9,67450.9,11.9,0,456.33,459.4,44.47,6.4,144.43,249.22,21.43,58.77,1251.21,0.22
CO,2026,4,0,0,0,0,28.7,0,0,3042,0,0,1059.6,0,3221.6,1394.9,0,694.6,0,0,0,580.8,0,0,1784.1,0,5139,216,0,0,0,0,54806,0,0,0,14440812,0,1807426,0,9684585,11464,0,1841640,0,0,0,31888,0,0,4543657,0,15900767,48317258,18488460.1,18610545.8,1769,254.1,5729.2,9995.8,898298.7,2442451.3,51735.2,9,0,382.65,385.17,36.61,5.26,118.57,206.88,18.59,50.55,1070.74,0.19
CO,2028,4,4.3,0,0,0,28.7,0,0,2191,0,0,1329.7,0,3221.6,1394.9,0,694.6,0,0,0,580.8,0,0,2665.4,0,12399.7,2738,7865,0,0,0,53809,0,0,0,1925750,0,2168674,0,5964108,13513,0,1835620,0,0,0,165379,0,0,6592729,0,43309971,62040157,4200048.3,4218237.7,269.2,37.2,801.7,1861,325482.8,801304.2,15949.2,2,0,67.7,67.99,4.34,0.6,12.92,30,5.25,12.92,257.08,0.03
CO,2030,62.8,180.1,0,0,0,23.9,0,0,1255,0,0,1672.7,0,3221.6,1394.9,0,694.6,0,0,0,580.8,0,0,6160.5,0,20017.6,37778,405393,0,0,0,43020,0,0,0,0,0,2289830,0,1647868,0,0,1832023,0,0,0,645375,0,0,16281000,0,72758015,95940303,595704.1,596344.9,11.2,1.1,24,180.7,71619.1,164520.1,3115.1,0.3,0,6.21,6.22,0.12,0.01,0.25,1.88,0.75,1.71,32.47,0
CO,2032,156.1,888.8,85.9,0,0,23.9,0,0,1255,0,0,1976.8,0,3221.6,1394.9,0,694.6,0,0,0,580.8,0,0,6160.5,0,19987.9,250849,2170414,238232,0,0,43240,0,0,0,0,0,3101077,0,1957059,0,0,1841640,0,0,0,542358,0,0,15711477,0,69988271,95844617,707476.9,708238,13.3,1.3,25.2,214.6,84828.3,195152,3699.3,0.3,0,7.38,7.39,0.14,0.01,0.26,2.24,0.89,2.04,38.6,0
CO,2034,152.1,981.2,199.6,0,0,23.9,0,0,1255,0,0,2219.1,0,3221.6,1394.9,0,694.6,0,0,0,580.8,0,0,6160.5,0,19862.3,219582,1641492,528027,0,0,39822,0,0,0,0,0,3478834,0,1471877,0,0,1835620,0,0,0,432879,0,0,15224513,0,69099059,93971706,532083.5,532655.9,10,1,21.9,161.4,64001.1,146981.5,2782.4,0.2,0,5.66,5.67,0.11,0.01,0.23,1.72,0.68,1.56,29.61,0
CO,2036,152.1,981.2,265.6,0,0,23.9,0,0,1255,0,0,2289.8,0,3221.6,1394.9,0,694.6,0,0,0,580.8,0,0,6160.5,0,19986.8,202448,1339407,542702,0,0,39877,0,0,0,0,0,3586312,0,1195235,0,0,1835620,0,0,0,440993,0,0,15194057,0,69593063,93969713,432077.3,432542.1,8.1,0.8,21.2,131.1,52199.2,119591.7,2259.7,0.2,0,4.6,4.6,0.09,0.01,0.23,1.39,0.56,1.27,24.05,0
CO,2038,152.1,981.2,265.6,0,0,23.9,0,0,1255,0,0,2364.1,0,3221.6,1394.9,0,694.6,0,0,0,580.8,0,0,6160.5,0,23081.2,267497,1552021,564735,0,0,33700,0,0,0,115228,0,3744258,0,67779,0,0,1832358,0,0,0,443971,0,0,15306813,0,81232630,105160991,126340.8,127183,12.2,1.8,53.8,68.7,7010.3,17501.4,351.4,0.1,0,1.2,1.21,0.12,0.02,0.51,0.65,0.07,0.17,3.34,0
CO,2040,356.8,981.2,303.2,0,0,23.9,0,0,1255,0,0,2441.3,0,3221.6,1394.9,0,694.6,0,0,0,580.8,0,0,6140.6,0,22870.8,454905,1314938,575737,0,0,35658,0,0,0,0,0,4167501,0,1060691,0,0,1833186,0,0,0,517195,0,0,15269321,0,80017038,105246170,383439.6,383852.1,7.2,0.7,18.6,116.3,46312,106117.8,2005.3,0.2,0,3.64,3.65,0.07,0.01,0.18,1.11,0.44,1.01,19.05,0
CO,2042,508,981.2,320.3,0,0,23.9,0,0,1255,0,0,2521.7,0,3148.6,1394.9,0,694.6,0,0,0,580.8,0,0,6082.9,0,21893.6,621002,1505487,633694,0,0,33700,0,0,0,0,0,4305180,0,922238,0,0,1834222,0,0,0,553259,0,0,14951762,0,77069033,102429577,333388.9,333747.6,6.3,0.6,17.3,101.1,40341.8,92343.9,1743.7,0.1,0,3.25,3.26,0.06,0.01,0.17,0.99,0.39,0.9,17.02,0
CO,2044,508,1096.9,320.3,1.9,0,23.9,0,0,1255,0,0,2605.4,0,3148.6,1394.9,0,694.6,0,0,0,580.8,0,0,6147.7,0,21612.4,636707,1617400,621155,5269,0,33700,0,0,0,0,0,4448257,0,821791,0,0,1808845,0,0,0,133201,0,0,14943809,0,75545947,100616082,297077.5,297397.1,5.6,0.6,17,90.1,36054.4,82396.6,1553.9,0.1,0,2.95,2.96,0.06,0.01,0.17,0.9,0.36,0.82,15.44,0
CO,2046,455.7,1131.7,320.3,1.9,0,18.9,0,0,1255,0,0,2693.2,0,3093.6,1377.6,0,694.6,0,0,0,580.8,0,0,5956.5,0,21179.3,626716,1818313,646597,4439,0,31072,0,0,0,0,0,4598413,0,1088552,0,0,1835620,0,0,0,156253,0,0,14435381,0,74204534,99445890,393511.5,393934.8,7.4,0.7,16.5,119.4,47353.5,108723.9,2057.8,0.2,0,3.96,3.96,0.07,0.01,0.17,1.2,0.48,1.09,20.69,0
CO,2048,362.5,1127.3,234.4,3.6,0,18.9,0,0,1255,0,0,2783.4,0,3093.6,1963.1,0,694.6,0,0,0,580.8,0,0,6473.1,0,21001.6,506942,2306005,527393,9603,0,31390,0,0,0,0,0,4752566,0,1608267,0,0,1787287,0,0,0,311309,0,0,15920307,0,71970293,99731363,581388.5,582014,11,1.1,18.3,176.4,69549.7,160205.4,3039.8,0.3,0,5.83,5.84,0.11,0.01,0.18,1.77,0.7,1.61,30.48,0
CO,2050,362.5,1423.8,120.7,3.6,0,18.9,0,0,1255,0,0,2877.8,0,2749.5,2466.3,0,694.6,0,0,0,580.8,0,0,6673.9,0,21116.2,500620,2453032,251893,8365,0,33040,0,0,0,0,0,4913962,0,1899659,0,0,1811218,0,0,0,295924,0,0,16455617,0,72890916,101514245,694030,694776.7,13.1,1.3,20.1,210.5,82909.9,191132.4,3628.8,0.3,0,6.84,6.84,0.13,0.01,0.2,2.07,0.82,1.88,35.75,0
CT,2022,0,16.1,0,0,0,199.1,0,0,0,0,0,662,0,3823.9,1117.5,0,122.2,2073.1,0,2230.1,29.4,0,0,1060.3,0,35.8,0,60558,0,0,0,1021960,0,0,0,0,0,906319,0,22046910,652780,0,410024,16617388,0,881651,14283,0,0,1684591,0,118072,44414535,9504151.8,9516627.5,201.2,23.7,1656.4,5060.2,1343658.1,2777441.6,48027.6,9.4,0,213.99,214.27,4.53,0.53,37.29,113.93,30.25,62.53,1081.35,0.21
CT,2024,0,16.1,0,0,0,199.1,0,0,0,0,0,793.6,0,3823.9,1117.5,0,122.2,2073.1,0,687.1,29.4,0,0,1060.3,0,35.8,0,2941,0,0,0,900877,0,0,0,0,0,1086537,0,25162880,746699,0,410024,16617388,0,106429,22418,0,0,2053518,0,123349,47233062,10162702.1,10173882.8,193.9,19.8,819.2,2776.7,1389703.6,2980473.4,53306.9,8.1,0,215.16,215.4,4.1,0.42,17.34,58.79,29.42,63.1,1128.59,0.17
CT,2026,0,22.9,0,0,0,199.1,0,0,0,0,0,942.9,0,3823.9,1117.5,0,122.2,2073.1,0,687.1,29.4,0,0,1146.1,0,35.8,0,16974,0,0,0,1014710,0,0,0,0,0,1290901,0,24352392,510430,0,410024,16617388,0,49583,26874,0,0,2190686,0,122680,46602640,9640929.7,9651416.9,182.8,18.5,816.4,2488.4,1330033.1,2843190.3,50705.3,7.8,0,206.88,207.1,3.92,0.4,17.52,53.4,28.54,61.01,1088.03,0.17
CT,2028,0,119.8,0,0,0,199.1,0,0,0,0,0,1105.3,0,3823.9,1117.5,0,122.2,2073.1,0,687.1,2,0,0,1315.9,0,35.8,0,136100,0,0,0,982260,0,0,0,0,0,1513187,0,19969963,516824,0,410024,16617388,0,49583,2987,0,0,2493262,0,120569,42812147,7934332.4,7942983.5,150.6,15.2,778.7,2072.8,1127427.3,2374501.5,41783.2,7.1,0,185.33,185.53,3.52,0.36,18.19,48.42,26.33,55.46,975.97,0.17
CT,2030,0,227.1,0,0,0,199.1,0,0,0,0,0,1306.2,0,3823.9,1117.5,0,122.2,2073.1,0,567.8,0,0,0,1470.7,0,35.8,0,265688,0,0,0,923992,0,0,0,0,0,1788244,0,17887454,546431,0,410024,16617388,0,0,0,0,0,2796200,0,119972,41355393,7083251.9,7090872.3,133.4,13.3,694,1725.1,1023407.5,2140874.7,37438.2,6.6,0,171.28,171.46,3.23,0.32,16.78,41.71,24.75,51.77,905.28,0.16
CT,2032,0,274.1,0,0,0,199.1,0,0,0,0,0,1448.5,0,3823.9,1117.5,0,122.2,2073.1,0,567.8,0,0,0,1470.7,0,35.8,0,294469,0,0,0,832619,0,0,0,0,0,1983148,0,16669591,360327,0,410024,16617388,0,0,0,0,0,2783942,0,120708,40072215,6456273.6,6463219.4,121.6,12.2,641.2,1572.4,946342.8,1965964.4,34157.4,6.3,0,161.12,161.29,3.04,0.3,16,39.24,23.62,49.06,852.4,0.16
CT,2034,100.3,406.4,5.7,0,0,199.1,0,0,0,0,0,1535.1,0,3823.9,1117.5,0,122.2,2073.1,0,567.8,0,0,0,1485.2,0,35.8,51327,495948,9602,0,0,837837,0,0,0,0,0,2101634,0,13671644,822795,0,410024,16617388,0,0,0,0,0,2776542,0,118299,37913040,5573731.6,5579728.2,105,10.5,632.5,1357.5,842333.8,1724428.5,29545.9,6,0,147.01,147.17,2.77,0.28,16.68,35.81,22.22,45.48,779.31,0.16
CT,2036,100.3,426.4,32.1,0,0,199.1,0,0,0,0,0,1551.8,0,3823.9,1432.6,0,122.2,2073.1,0,567.8,0,0,0,1559.9,0,35.8,57722,547239,57855,0,0,856721,0,0,0,0,0,2124535,0,13985786,907476,0,410024,16617388,0,0,0,0,0,2901065,0,109685,38575495,5724041.1,5730199.6,107.8,10.8,643.7,1394.2,860724.5,1766293.5,30333,6,0,148.39,148.55,2.8,0.28,16.69,36.14,22.31,45.79,786.33,0.16
CT,2038,271.2,410.2,75,0,0,199.1,0,0,0,0,0,1568.2,0,3823.9,1708.2,0,122.2,2073.1,0,567.8,0,0,0,1663.2,0,35.8,131923,545600,72980,0,0,817861,0,0,0,0,0,2146938,0,15899648,1708078,0,410024,16617388,0,0,0,0,0,3082394,0,105224,41538059,6898017.9,6905439.7,130,13,639.7,1680.1,998094.2,2086662.1,36469.3,6.5,0,166.07,166.24,3.13,0.31,15.4,40.45,24.03,50.23,877.97,0.16
CT,2040,271.2,454,122.7,0,0,199.1,0,0,0,0,0,1587.4,0,3823.9,2044.7,0,122.2,2073.1,0,567.8,0,0,0,1741.5,0,35.8,153261,646518,176590,0,0,816126,0,0,0,0,0,2173199,0,19506983,2438943,0,410024,16617388,0,0,0,0,0,3216021,0,102928,46257979,8826578.1,8836074.6,166.3,16.6,663.5,2149.8,1225758.6,2614945,46549.5,7.4,0,190.81,191.02,3.6,0.36,14.34,46.47,26.5,56.53,1006.3,0.16
CT,2042,271.2,523.3,122.7,0,0,199.1,0,0,0,0,0,1606.5,0,3823.9,2365.6,0,122.2,2073.1,0,567.8,0,0,0,1817.2,0,35.8,145849,726967,212703,0,0,815730,0,0,0,0,0,2199336,0,17606148,2770057,0,410024,16617388,0,0,0,0,0,3339934,0,101984,44946118,8229992.2,8238847.3,155.1,15.5,655.7,2004.6,1155333.7,2451567.4,43432.7,7.1,0,183.11,183.3,3.45,0.35,14.59,44.6,25.7,54.54,966.33,0.16
CT,2044,271.2,479.7,122.7,0,0,199.1,0,0,0,0,0,1637.4,0,3823.9,2702.2,0,122.2,2073.1,0,567.8,0,0,0,1878.6,0,35.8,181289,702695,200533,0,0,814092,0,0,0,0,0,2241652,0,17998074,4341475,0,410024,16617388,0,0,0,0,0,3438870,0,103647,47049738,9339545.3,9349594.6,176,17.6,669.1,2274.9,1286360.7,2755635.9,49235,7.6,0,198.5,198.72,3.74,0.37,14.22,48.35,27.34,58.57,1046.45,0.16
CT,2046,271.2,415.6,129.2,0,0,199.1,0,0,0,0,0,1676.8,0,3772.9,3032.9,0,122.2,2073.1,0,567.8,0,0,0,1941.8,0,34.8,168702,606037,224406,0,0,814092,0,0,0,0,0,2295668,0,20591174,4717942,0,410024,16617388,0,0,0,0,0,3536462,0,93708,50075601,10634503.7,10645946.1,200.4,20,685.7,2590.3,1439265.4,3110393.3,56003.4,8.2,0,212.37,212.6,4,0.4,13.69,51.73,28.74,62.11,1118.38,0.16
CT,2048,271.2,370.8,178.4,0,0,199.1,0,0,0,0,0,1721.4,0,3772.9,3248.6,0,122.2,2073.1,0,567.8,0,0,0,1978.1,0,35.8,190808,511576,303179,0,0,813282,0,0,0,0,0,2356653,0,21779796,5073500,0,410024,16617388,0,0,0,0,0,3611343,0,98319,51765868,11328855.5,11341045.1,213.5,21.3,694.2,2759.4,1521243,3300625.9,59633.4,8.5,0,218.85,219.08,4.12,0.41,13.41,53.31,29.39,63.76,1151.98,0.16
CT,2050,170.9,303.5,183.3,0,0,199.1,0,0,0,0,0,1765.7,0,3772.9,3903.3,0,122.2,2073.1,0,135.2,0,0,0,2011.8,0,35.8,136935,408553,358847,0,0,813181,0,0,0,0,0,2417390,0,22303790,7528675,0,409960,16617388,0,0,0,0,0,3692794,0,107377,54794888,12978294.3,12992259.6,244.6,24.5,715.3,3161.4,1716147.9,3752833.1,68261.1,9.2,0,236.85,237.11,4.46,0.45,13.05,57.7,31.32,68.49,1245.76,0.17
DE,2022,0,0,0,0,0,10,0,0,0,0,0,125.9,0,1504,186.4,0,0,0,0,853,0,0,0,36.2,0,0,0,0,0,0,0,45827,0,0,0,0,0,182606,0,3407911,317951,0,0,0,0,788997,0,0,0,72386,0,0,4815677,2225073.3,2229443.2,61.3,9.3,57.4,315.3,291413,584577.5,9815.2,2.5,0,462.05,462.96,12.73,1.93,11.92,65.46,60.51,121.39,2038.18,0.51
DE,2024,0,0,0,0,0,10,0,0,0,0,0,178.4,0,1504,186.4,0,0,0,0,803,0,0,0,86.2,0,0,0,0,0,0,0,45827,0,0,0,0,0,258618,0,3501700,157424,0,0,0,0,0,0,0,0,155647,0,0,4119215,1493144.3,1494750.7,28.1,2.8,32.7,114.8,177670.2,410482.9,7806.5,0.7,0,362.48,362.87,6.83,0.68,7.94,27.88,43.13,99.65,1895.14,0.16
DE,2026,0.5,0,0,0,0,10,0,0,0,0,0,246.4,0,1504,186.4,0,0,0,0,803,0,0,0,86.2,0,0,160,0,0,0,0,45827,0,0,0,0,0,357301,0,3476500,123446,0,0,0,0,0,0,0,0,178245,0,0,4181478,1456517.6,1458084.6,27.4,2.7,32.4,112,173343.2,400443.7,7615,0.6,0,348.33,348.7,6.56,0.66,7.75,26.79,41.46,95.77,1821.12,0.15
DE,2028,280.4,0,0,0,0,10,0,0,0,0,0,333.4,0,1504,186.4,0,0,0,0,803,0,0,0,86.2,0,0,10991,0,0,0,0,45827,0,0,0,0,0,483476,0,2436857,140707,0,0,0,0,0,0,0,0,175760,0,0,3293618,1033781.5,1034893.7,19.5,1.9,28.8,79.5,123424.5,284626.3,5405.3,0.5,0,313.87,314.21,5.91,0.59,8.74,24.14,37.47,86.42,1641.14,0.14
DE,2030,280.4,0.7,0,0,0,10,0,0,0,0,0,408.4,0,1504,186.4,0,0,0,0,652.9,0,0,0,86.4,0,0,203769,1048,0,0,0,45827,0,0,0,0,0,592249,0,1489928,54678,0,0,0,0,0,0,0,0,173657,0,0,2561154,574330.5,574948.3,10.8,1.1,24.9,44.2,69166.5,158741.1,3003.5,0.3,0,224.25,224.49,4.22,0.42,9.71,17.25,27.01,61.98,1172.72,0.1
DE,2032,280.4,402.8,0,0,0,10,0,0,0,0,0,466.2,0,1504,186.4,0,0,0,0,652.9,0,0,0,86.4,0,0,107837,281935,0,0,0,45827,0,0,0,0,0,676102,0,1388078,26809,0,0,0,0,0,0,0,0,171279,0,0,2697867,518842.4,519400.5,9.8,1,24.4,39.9,62613.7,143537.9,2713.5,0.2,0,192.32,192.52,3.62,0.36,9.04,14.79,23.21,53.2,1005.78,0.09
DE,2034,280.4,465.1,0,0,0,10,0,0,0,0,0,493.7,0,1504,186.4,0,0,0,0,652.9,0,0,0,86.4,0,0,132509,582413,0,0,0,45827,0,0,0,0,0,716051,0,1252090,0,0,0,0,0,0,0,0,0,168887,0,0,2897777,452630.6,453117.5,8.5,0.9,23.8,34.8,54794.9,125397.3,2367.3,0.2,0,156.2,156.37,2.94,0.29,8.22,12.01,18.91,43.27,816.95,0.07
DE,2036,281.1,465.1,0,0,0,10,0,0,0,0,0,498.4,0,1504,186.4,0,0,0,0,652.9,0,0,0,86.4,0,0,178669,595310,0,0,0,45827,0,0,0,0,0,722775,0,1252090,0,0,0,0,0,0,0,0,0,166525,0,0,2961196,452630.6,453117.5,8.5,0.9,23.8,34.8,54794.9,125397.3,2367.3,0.2,0,152.85,153.02,2.88,0.29,8.04,11.76,18.5,42.35,799.46,0.07
DE,2038,425.8,465.1,0,0,0,10,0,0,0,0,0,502.3,0,1504,186.4,0,0,0,0,652.9,0,0,0,86.4,0,0,144177,640611,0,0,0,45827,0,0,0,0,0,728445,0,1265571,0,0,0,0,0,0,0,0,0,164204,0,0,2988834,457504,457996.2,8.6,0.9,23.9,35.2,55370.3,126732.4,2392.8,0.2,0,153.07,153.24,2.88,0.29,7.98,11.77,18.53,42.4,800.59,0.07
DE,2040,425.8,549.1,0,0,0,10,0,0,0,0,0,506.2,0,1489,186.4,0,0,0,0,652.9,0,0,0,86.4,0,0,292256,742981,0,0,0,45827,0,0,0,0,0,734114,0,1891399,0,0,0,0,0,0,0,0,0,161814,0,0,3868391,683740.8,684476.4,12.9,1.3,25.8,52.6,82083,188709.1,3575.3,0.3,0,176.75,176.94,3.33,0.33,6.67,13.59,21.22,48.78,924.23,0.08
DE,2042,626.8,549.1,0,0,0,10,0,0,0,0,0,517.7,0,1489,186.4,0,0,0,0,478.9,0,0,0,62.1,0,0,336820,791070,0,0,0,44438,0,0,0,0,0,750858,0,1891399,0,0,0,0,0,0,0,0,0,118253,0,0,3932838,683740.8,684476.4,12.9,1.3,25.1,52.6,82037,188661.3,3575.2,0.3,0,173.85,174.04,3.28,0.33,6.39,13.37,20.86,47.97,909.07,0.08
DE,2044,347,1185.1,0,0,0,10,0,0,0,0,0,532.2,0,1237,186.4,0,0,0,0,478.9,0,0,0,58.2,0,0,37882,1105404,0,0,0,43645,0,0,0,0,0,771822,0,1796876,0,0,0,0,0,0,0,0,0,109924,0,0,3865554,649570.7,650269.5,12.2,1.2,24.4,50,77976.1,179273.3,3396.6,0.3,0,168.04,168.22,3.17,0.32,6.32,12.92,20.17,46.38,878.68,0.07
DE,2046,347,1185.7,0,0,0,10,0,0,0,0,0,537.2,0,1111,363.4,0,0,0,0,478.9,0,0,0,57,0,0,179844,1539858,0,0,0,38390,0,0,0,0,0,779073,0,1681831,0,0,0,0,0,0,0,0,0,106319,0,0,4325315,607981.8,608635.9,11.5,1.1,21.5,46.8,72891.2,167699.4,3179,0.3,0,140.56,140.71,2.65,0.26,4.97,10.81,16.85,38.77,734.98,0.06
DE,2048,347,1882.7,0,0,0,10,0,0,0,0,0,550.2,0,924,363.4,0,0,0,0,28.9,0,0,0,54.7,0,0,61589,1172660,0,0,0,38709,0,0,0,0,0,797927,0,1789857,0,0,0,0,0,0,0,0,0,100203,0,0,3960945,647033.4,647729.4,12.2,1.2,22,49.8,77512.8,178408.4,3383.1,0.3,0,163.35,163.53,3.08,0.31,5.55,12.56,19.57,45.04,854.12,0.07
DE,2050,347,1821.6,9.6,5.3,0,10,0,0,0,0,0,568.4,0,924,450.1,0,0,0,0,28.9,0,0,0,72,0,0,122404,2096026,22125,12879,0,38709,0,0,0,0,0,824296,0,1789857,0,0,0,0,0,0,0,0,0,132270,0,0,5038567,647033.4,647729.4,12.2,1.2,22,49.8,77512.8,178408.4,3383.1,0.3,0,128.42,128.55,2.42,0.24,4.37,9.88,15.38,35.41,671.45,0.06
FL,2022,449.3,0,0,0,0,760.3,0,0,5967,0,0,1023.5,0,33767.2,8126.5,0,54.5,3666,0,3941.5,0,0,0,5273.6,0,0,468805,0,0,0,0,3117269,0,0,0,33181095,0,1630473,0,132345289,4264981,0,216708,29460986,0,2054833,0,0,0,11616130,0,0,218356569,88943535.8,89286222.8,5089,699.8,22872.4,32744.8,7917150.3,18505669.2,354850.9,51.1,0,407.33,408.9,23.31,3.2,104.75,149.96,36.26,84.75,1625.1,0.23
FL,2024,449.3,0,0,0,0,760.3,0,0,5892,0,0,1927.9,0,33466,7513.3,0,54.5,3666,0,1746.3,0,0,0,8440.8,0,0,135531,0,0,0,0,2746993,0,0,0,6521386,0,2657781,0,171153333,3949006,0,216708,29460986,0,917858,0,0,0,18365861,0,0,236125441,75102552.6,75232485.1,2089,247.9,9962.8,23197.3,8688254.6,19748663.7,370776.7,41.3,0,318.06,318.61,8.85,1.05,42.19,98.24,36.8,83.64,1570.25,0.17
