Plant FIPS state code,Plant FIPS county code,Plant primary fuel category,Plant annual net generation (MWh),Plant annual NOx emissions (tons),Plant annual SO2 emissions (tons),Plant annual CO2 emissions (tons),Plant annual CH4 emissions (lbs),Plant annual N2O emissions (lbs)
49.00,39.00,HYDRO,3205.00,,,,,
49.00,1.00,HYDRO,10742.00,,,,,
49.00,45.00,GAS,68365.00,65.00,1.00,24936.00,941.00,94.00
49.00,21.00,SOLAR,209042.00,,,,,
49.00,53.00,OTHF,31715.00,,,,,
49.00,43.00,HYDRO,2748.00,,,,,
49.00,53.00,GAS,3681.00,53.00,0.00,2233.00,84.00,8.00
49.00,57.00,HYDRO,3706.00,,,,,
49.00,11.00,SOLAR,2569.00,,,,,
49.00,35.00,GAS,237202.00,32.00,1.00,154690.00,5639.00,564.00
49.00,49.00,GAS,16963.00,235.00,0.00,10387.00,392.00,39.00
51.00,31.00,BIOMASS,322809.00,285.00,13.00,0.00,371651.00,48778.00
51.00,31.00,SOLAR,136633.00,,,,,
51.00,7.00,BIOMASS,33637.00,0.00,7.00,860.00,90.00,18.00
51.00,179.00,BIOMASS,6013.00,0.00,1.00,0.00,0.00,0.00
51.00,17.00,HYDRO,-750348.00,,,,,
51.00,131.00,OIL,1219.00,20.00,2.00,998.00,81.00,16.00
51.00,29.00,GAS,3105489.00,86.00,7.00,1331704.00,51122.00,5268.00
51.00,19.00,SOLAR,5178.00,,,,,
51.00,550.00,SOLAR,8056.00,,,,,
51.00,1.00,OIL,456.00,7.00,1.00,351.00,28.00,6.00
51.00,99.00,COAL,90415.00,50.00,48.00,104810.00,23323.00,3395.00
51.00,117.00,SOLAR,69839.00,,,,,
51.00,53.00,OIL,19.00,0.00,0.00,15.00,1.00,0.00
51.00,41.00,HYDRO,9551.00,,,,,
51.00,87.00,SOLAR,15268.00,,,,,
51.00,520.00,BIOMASS,4294.00,0.00,1.00,143.00,15.00,3.00
51.00,25.00,GAS,8671856.00,189.00,18.00,3622395.00,134891.00,13489.00
51.00,25.00,BIOMASS,41491.00,0.00,8.00,895.00,93.00,19.00
51.00,27.00,GAS,396502.00,140.00,1.00,225450.00,8963.00,896.00
51.00,35.00,HYDRO,38792.00,,,,,
51.00,29.00,SOLAR,34239.00,,,,,
51.00,35.00,HYDRO,35952.00,,,,,
51.00,550.00,SOLAR,64720.00,,,,,
51.00,11.00,SOLAR,33404.00,,,,,
51.00,149.00,SOLAR,33486.00,,,,,
51.00,71.00,GAS,172350.00,107.00,2.00,58333.00,2097.00,210.00
51.00,36.00,BIOMASS,69474.00,0.00,13.00,2204.00,230.00,46.00
51.00,550.00,OIL,116.00,1.00,0.00,182.00,15.00,3.00
51.00,41.00,BIOMASS,66187.00,0.00,13.00,2143.00,223.00,45.00
51.00,41.00,GAS,3037850.00,1317.00,517.00,2050186.00,299905.00,42240.00
51.00,153.00,OIL,170.00,3.00,0.00,145.00,12.00,2.00
51.00,155.00,HYDRO,234609.00,,,,,
51.00,167.00,GAS,133136.00,110.00,43.00,100317.00,3577.00,358.00
51.00,83.00,COAL,892660.00,1318.00,327.00,1053088.00,244618.00,35598.00
51.00,810.00,WIND,49583.00,,,,,
51.00,19.00,HYDRO,0.00,,,,,
51.00,181.00,SOLAR,271236.00,,,,,
51.00,1.00,OIL,37804.00,24.00,0.00,31389.00,2516.00,503.00
51.00,127.00,SOLAR,33968.00,,,,,
51.00,510.00,BIOMASS,147065.00,339.00,3.00,186472.00,239234.00,31399.00
51.00,59.00,BIOMASS,693204.00,1073.00,145.00,649993.00,827916.00,108658.00
51.00,9.00,HYDRO,12480.00,,,,,
51.00,143.00,SOLAR,0.00,,,,,
51.00,143.00,SOLAR,22550.00,,,,,
51.00,143.00,OIL,117.00,2.00,0.00,82.00,7.00,1.00
51.00,590.00,OIL,110.00,2.00,0.00,97.00,8.00,2.00
51.00,87.00,GAS,50237.00,54.00,10.00,40966.00,1604.00,227.00
51.00,109.00,SOLAR,94031.00,,,,,
51.00,187.00,SOLAR,4363.00,,,,,
51.00,153.00,OIL,498.00,9.00,1.00,564.00,46.00,9.00
51.00,85.00,GAS,4583061.00,727.00,14.00,2515762.00,93412.00,9441.00
51.00,175.00,OIL,209.00,3.00,0.00,154.00,12.00,2.00
51.00,1.00,SOLAR,156228.00,,,,,
51.00,47.00,OIL,475.00,7.00,1.00,401.00,32.00,6.00
51.00,550.00,GAS,43910.00,49.00,5.00,36447.00,1939.00,315.00
51.00,165.00,GAS,10585.00,5.00,0.00,3531.00,137.00,14.00
51.00,81.00,HYDRO,7280.00,,,,,
51.00,29.00,SOLAR,14273.00,,,,,
51.00,101.00,SOLAR,9104.00,,,,,
51.00,89.00,SOLAR,12648.00,,,,,
51.00,57.00,SOLAR,41385.00,,,,,
51.00,69.00,BIOMASS,11674.00,0.00,2.00,0.00,0.00,0.00
51.00,77.00,HYDRO,17907.00,,,,,
51.00,193.00,SOLAR,6108.00,,,,,
51.00,153.00,OIL,277.00,3.00,0.00,161.00,13.00,3.00
51.00,73.00,SOLAR,40126.00,,,,,
51.00,153.00,OIL,570.00,9.00,1.00,479.00,39.00,8.00
51.00,109.00,GAS,998419.00,116.00,4.00,498472.00,18671.00,1933.00
51.00,19.00,GAS,54239.00,22.00,0.00,1242.00,19630.00,2578.00
51.00,117.00,SOLAR,173511.00,,,,,
51.00,181.00,GAS,25323.00,29.00,8.00,21387.00,1086.00,160.00
51.00,81.00,GAS,11513187.00,194.00,23.00,4460053.00,165591.00,16559.00
51.00,81.00,SOLAR,154650.00,,,,,
51.00,83.00,HYDRO,3150.00,,,,,
51.00,83.00,BIOMASS,244812.00,146.00,46.00,0.00,257852.00,33844.00
51.00,131.00,SOLAR,37992.00,,,,,
51.00,43.00,SOLAR,16955.00,,,,,
51.00,87.00,BIOMASS,8991.00,0.00,2.00,296.00,31.00,6.00
51.00,177.00,SOLAR,295319.00,,,,,
51.00,680.00,HYDRO,0.00,,,,,
51.00,101.00,SOLAR,30074.00,,,,,
51.00,149.00,GAS,959580.00,441.00,3.00,454505.00,18309.00,1851.00
51.00,670.00,BIOMASS,281923.00,138.00,327.00,31118.00,47768.00,9946.00
51.00,670.00,BIOMASS,276498.00,276.00,14.00,0.00,375777.00,49321.00
51.00,69.00,GAS,93312.00,72.00,1.00,27200.00,1026.00,103.00
51.00,59.00,BIOMASS,22830.00,0.00,5.00,0.00,0.00,0.00
51.00,710.00,SOLAR,1673.00,,,,,
51.00,93.00,BIOMASS,245414.00,0.00,0.00,0.00,8298.00,5148.00
51.00,117.00,HYDRO,523828.00,,,,,
51.00,97.00,BIOMASS,59684.00,0.00,11.00,1580.00,165.00,33.00
51.00,33.00,GAS,475467.00,89.00,5.00,295406.00,12378.00,1469.00
51.00,143.00,HYDRO,61018.00,,,,,
51.00,109.00,GAS,479109.00,92.00,2.00,320698.00,12664.00,1318.00
51.00,5.00,OIL,996.00,8.00,3.00,1420.00,115.00,23.00
51.00,139.00,HYDRO,3949.00,,,,,
51.00,61.00,GAS,672609.00,118.00,2.00,413275.00,16334.00,1684.00
51.00,75.00,SOLAR,9706.00,,,,,
51.00,89.00,HYDRO,412.00,,,,,
51.00,89.00,BIOMASS,0.00,,,,,
51.00,800.00,BIOMASS,3222.00,0.00,2.00,0.00,0.00,0.00
51.00,85.00,SOLAR,57366.00,,,,,
51.00,165.00,SOLAR,2482.00,,,,,
51.00,153.00,BIOMASS,50518.00,0.00,10.00,0.00,0.00,0.00
51.00,165.00,BIOMASS,5830.00,11.00,0.00,0.00,127.00,13.00
51.00,91.00,OIL,188.00,3.00,0.00,151.00,12.00,2.00
51.00,193.00,SOLAR,38830.00,,,,,
51.00,165.00,OIL,1811.00,21.00,4.00,1983.00,161.00,32.00
51.00,171.00,SOLAR,14649.00,,,,,
51.00,1.00,SOLAR,5604.00,,,,,
51.00,155.00,BIOMASS,17665.00,0.00,3.00,397.00,41.00,8.00
51.00,139.00,HYDRO,4244.00,,,,,
51.00,161.00,HYDRO,8947.00,,,,,
51.00,109.00,NUCLEAR,15371765.00,,,,,
51.00,159.00,OIL,6142.00,50.00,17.00,8787.00,712.00,142.00
51.00,175.00,OIL,703.00,11.00,1.00,549.00,44.00,9.00
51.00,810.00,SOLAR,33701.00,,,,,
51.00,1.00,OIL,455.00,7.00,1.00,352.00,29.00,6.00
51.00,19.00,OIL,134.00,2.00,0.00,104.00,8.00,2.00
51.00,65.00,SOLAR,11417.00,,,,,
51.00,41.00,GAS,16844.00,4.00,0.00,6777.00,256.00,26.00
51.00,1.00,OIL,464.00,7.00,1.00,366.00,30.00,6.00
51.00,41.00,SOLAR,3088.00,,,,,
51.00,89.00,HYDRO,,,,,,
51.00,141.00,HYDRO,24502.00,,,,,
51.00,165.00,OIL,1202.00,12.00,3.00,1419.00,115.00,23.00
51.00,177.00,SOLAR,157076.00,,,,,
51.00,177.00,SOLAR,116566.00,,,,,
51.00,7.00,OIL,517.00,8.00,1.00,417.00,34.00,7.00
51.00,153.00,GAS,2316933.00,91.00,5.00,1005264.00,37028.00,3724.00
51.00,107.00,GAS,5060915.00,90.00,2.00,2099241.00,79370.00,7937.00
51.00,175.00,OIL,286.00,4.00,0.00,226.00,18.00,4.00
51.00,119.00,SOLAR,29558.00,,,,,
51.00,155.00,HYDRO,2166.00,,,,,
51.00,121.00,GAS,32129.00,12.00,4.00,163695.00,6175.00,617.00
51.00,103.00,SOLAR,228.00,,,,,
51.00,61.00,GAS,498679.00,84.00,3.00,306171.00,11776.00,1237.00
51.00,61.00,SOLAR,35725.00,,,,,
51.00,31.00,HYDRO,26179.00,,,,,
51.00,87.00,BIOMASS,0.00,,,,,
51.00,177.00,SOLAR,35403.00,,,,,
51.00,95.00,SOLAR,52.00,,,,,
51.00,101.00,COAL,520976.00,192.00,63.00,10388.00,42846.00,10127.00
51.00,75.00,OIL,16.00,1.00,0.00,47.00,4.00,1.00
51.00,81.00,SOLAR,88590.00,,,,,
51.00,775.00,OIL,67.00,1.00,0.00,56.00,5.00,1.00
51.00,775.00,OIL,116.00,2.00,0.00,98.00,8.00,2.00
51.00,775.00,OIL,86.00,1.00,0.00,69.00,6.00,1.00
51.00,143.00,HYDRO,14541.00,,,,,
51.00,145.00,SOLAR,29481.00,,,,,
51.00,145.00,SOLAR,41568.00,,,,,
51.00,143.00,HYDRO,-21344.00,,,,,
51.00,19.00,HYDRO,8762.00,,,,,
51.00,175.00,BIOMASS,318779.00,318.00,16.00,0.00,391716.00,51420.00
51.00,175.00,SOLAR,189319.00,,,,,
51.00,181.00,SOLAR,216384.00,,,,,
51.00,760.00,GAS,52526.00,5.00,0.00,18360.00,694.00,69.00
51.00,181.00,NUCLEAR,13199870.00,,,,,
51.00,183.00,SOLAR,38440.00,,,,,
51.00,1.00,OIL,243.00,4.00,0.00,209.00,17.00,3.00
51.00,1.00,OIL,291.00,6.00,0.00,847.00,36.00,7.00
51.00,65.00,GAS,3648718.00,110.00,8.00,1546602.00,58040.00,5804.00
51.00,800.00,SOLAR,32550.00,,,,,
51.00,37.00,SOLAR,26853.00,,,,,
51.00,810.00,BIOMASS,1262.00,0.00,0.00,264.00,27.00,5.00
51.00,195.00,COAL,953703.00,326.00,90.00,960171.00,309646.00,43832.00
51.00,121.00,GAS,-4330.00,0.00,0.00,0.00,0.00,0.00
51.00,153.00,OIL,71.00,2.00,0.00,79.00,6.00,1.00
51.00,153.00,OIL,895.00,15.00,1.00,771.00,62.00,12.00
51.00,187.00,GAS,7109295.00,147.00,15.00,2934626.00,109060.00,10906.00
51.00,650.00,BIOMASS,35869.00,0.00,7.00,0.00,0.00,0.00
51.00,99.00,BIOMASS,67534.00,0.00,21.00,0.00,0.00,0.00
51.00,119.00,BIOMASS,49705.00,0.00,9.00,0.00,0.00,0.00
51.00,83.00,SOLAR,117815.00,,,,,
51.00,153.00,OIL,1.00,0.00,0.00,0.00,0.00,0.00
51.00,550.00,SOLAR,1404.00,,,,,
51.00,193.00,SOLAR,11228.00,,,,,
51.00,580.00,BIOMASS,875859.00,751.00,1939.00,93031.00,122518.00,27397.00
51.00,740.00,BIOMASS,172106.00,256.00,72.00,95729.00,80439.00,10754.00
51.00,143.00,SOLAR,15089.00,,,,,
51.00,109.00,SOLAR,37320.00,,,,,
51.00,191.00,GAS,58017.00,88.00,0.00,41175.00,1442.00,144.00
51.00,93.00,SOLAR,36964.00,,,,,
51.00,199.00,OIL,49228.00,38.00,116.00,48439.00,3145.00,556.00
50.00,7.00,SOLAR,882.00,,,,,
50.00,27.00,OIL,269.00,3.00,1.00,636.00,52.00,10.00
50.00,25.00,HYDRO,2276.00,,,,,
50.00,19.00,SOLAR,2533.00,,,,,
50.00,3.00,SOLAR,3349.00,,,,,
50.00,1.00,HYDRO,8724.00,,,,,
50.00,25.00,HYDRO,226954.00,,,,,
50.00,23.00,OIL,1325.00,0.00,0.00,2402.00,176.00,35.00
50.00,5.00,SOLAR,58.00,,,,,
50.00,23.00,HYDRO,8457.00,,,,,
50.00,17.00,HYDRO,2173.00,,,,,
50.00,15.00,HYDRO,1132.00,,,,,
50.00,9.00,HYDRO,4118.00,,,,,
50.00,27.00,HYDRO,4102.00,,,,,
50.00,7.00,HYDRO,24789.00,,,,,
50.00,7.00,SOLAR,2794.00,,,,,
50.00,27.00,SOLAR,2481.00,,,,,
50.00,7.00,SOLAR,2991.00,,,,,
50.00,7.00,SOLAR,3211.00,,,,,
50.00,21.00,SOLAR,2750.00,,,,,
50.00,7.00,HYDRO,12186.00,,,,,
50.00,7.00,OIL,147.00,2.00,1.00,380.00,31.00,6.00
50.00,21.00,SOLAR,3291.00,,,,,
50.00,27.00,SOLAR,25958.00,,,,,
50.00,19.00,BIOMASS,53646.00,0.00,9.00,0.00,0.00,0.00
50.00,19.00,SOLAR,2622.00,,,,,
50.00,3.00,WIND,93411.00,,,,,
50.00,27.00,HYDRO,533.00,,,,,
50.00,5.00,HYDRO,1208.00,,,,,
50.00,17.00,SOLAR,8633.00,,,,,
50.00,15.00,SOLAR,78.00,,,,,
50.00,7.00,HYDRO,34540.00,2.00,0.00,107.00,9.00,2.00
50.00,11.00,HYDRO,16603.00,,,,,
50.00,7.00,WIND,21096.00,,,,,
50.00,9.00,HYDRO,19356.00,,,,,
50.00,21.00,HYDRO,6438.00,,,,,
50.00,27.00,SOLAR,7265.00,,,,,
50.00,1.00,SOLAR,8036.00,,,,,
50.00,7.00,SOLAR,2820.00,,,,,
50.00,17.00,SOLAR,6925.00,,,,,
50.00,7.00,SOLAR,6830.00,,,,,
50.00,7.00,SOLAR,7746.00,,,,,
50.00,1.00,SOLAR,8373.00,,,,,
50.00,7.00,SOLAR,7367.00,,,,,
50.00,5.00,SOLAR,332.00,,,,,
50.00,7.00,HYDRO,10665.00,,,,,
50.00,5.00,HYDRO,2170.00,,,,,
50.00,9.00,SOLAR,3127.00,,,,,
50.00,25.00,HYDRO,111822.00,,,,,
50.00,11.00,HYDRO,29409.00,,,,,
50.00,7.00,OTHF,-323.00,,,,,
50.00,1.00,HYDRO,21904.00,,,,,
50.00,7.00,BIOMASS,273355.00,149.00,1.00,31849.00,287755.00,37767.00
50.00,19.00,WIND,151245.00,,,,,
50.00,15.00,SOLAR,2951.00,,,,,
50.00,7.00,SOLAR,3243.00,,,,,
50.00,1.00,HYDRO,6318.00,,,,,
50.00,21.00,SOLAR,946.00,,,,,
50.00,21.00,SOLAR,2133.00,,,,,
50.00,23.00,HYDRO,6204.00,,,,,
50.00,5.00,HYDRO,35415.00,,,,,
50.00,21.00,SOLAR,3419.00,,,,,
50.00,1.00,BIOMASS,3141.00,1.00,0.00,857.00,676.00,88.00
50.00,23.00,HYDRO,8590.00,,,,,
50.00,7.00,HYDRO,26755.00,,,,,
50.00,23.00,BIOMASS,6683.00,0.00,1.00,0.00,0.00,0.00
50.00,23.00,HYDRO,,,,,,
50.00,15.00,HYDRO,2294.00,,,,,
50.00,15.00,SOLAR,1236.00,,,,,
50.00,19.00,HYDRO,8618.00,,,,,
50.00,1.00,SOLAR,4061.00,,,,,
50.00,1.00,SOLAR,2771.00,,,,,
50.00,27.00,HYDRO,2439.00,,,,,
50.00,21.00,SOLAR,654.00,,,,,
50.00,7.00,OIL,375.00,3.00,1.00,657.00,46.00,9.00
50.00,7.00,HYDRO,17028.00,,,,,
50.00,21.00,HYDRO,7908.00,,,,,
50.00,21.00,HYDRO,33580.00,,,,,
50.00,21.00,OIL,172.00,2.00,1.00,438.00,35.00,7.00
50.00,5.00,BIOMASS,161549.00,,,,,
50.00,11.00,SOLAR,7334.00,,,,,
50.00,1.00,HYDRO,2669.00,,,,,
50.00,3.00,HYDRO,19839.00,,,,,
50.00,3.00,WIND,10970.00,,,,,
50.00,5.00,WIND,61466.00,,,,,
50.00,11.00,SOLAR,584.00,,,,,
50.00,11.00,HYDRO,38904.00,,,,,
50.00,1.00,HYDRO,4909.00,,,,,
50.00,17.00,HYDRO,2259.00,,,,,
50.00,11.00,SOLAR,2673.00,,,,,
50.00,21.00,SOLAR,1609.00,,,,,
50.00,21.00,SOLAR,2951.00,,,,,
50.00,27.00,SOLAR,2628.00,,,,,
50.00,3.00,SOLAR,2340.00,,,,,
50.00,25.00,SOLAR,2804.00,,,,,
50.00,13.00,SOLAR,1429.00,,,,,
50.00,7.00,SOLAR,1619.00,,,,,
50.00,1.00,HYDRO,11691.00,1.00,0.00,67.00,5.00,1.00
50.00,25.00,HYDRO,151703.00,,,,,
50.00,11.00,OIL,393.00,3.00,1.00,592.00,48.00,10.00
50.00,15.00,HYDRO,395.00,,,,,
50.00,23.00,HYDRO,10626.00,,,,,
50.00,19.00,HYDRO,4109.00,,,,0.00,0.00
50.00,5.00,HYDRO,2268.00,,,,,
50.00,25.00,SOLAR,2712.00,,,,,
50.00,1.00,HYDRO,14349.00,,,,,
50.00,7.00,SOLAR,3337.00,,,,,
50.00,27.00,HYDRO,122710.00,,,,,
50.00,17.00,SOLAR,1922.00,,,,,
50.00,23.00,HYDRO,1836.00,,,,,
53.00,1.00,SOLAR,43424.00,,,,,
53.00,53.00,HYDRO,208234.00,,,,,
53.00,61.00,SOLAR,546.00,,,,,
53.00,39.00,WIND,128599.00,,,,,
53.00,39.00,WIND,556990.00,,,,,
53.00,75.00,OIL,0.00,,,,,
53.00,33.00,HYDRO,11163.00,,,,,
53.00,63.00,GAS,69727.00,874.00,1.00,37626.00,1419.00,142.00
53.00,51.00,HYDRO,3204939.00,,,,,
53.00,51.00,HYDRO,475133.00,,,,,
53.00,33.00,HYDRO,19481.00,,,,,
53.00,33.00,HYDRO,82958.00,,,,,
53.00,33.00,BIOMASS,14894.00,0.00,2.00,1051.00,109.00,22.00
53.00,41.00,COAL,3114315.00,3238.00,794.00,3808194.00,860596.00,125193.00
53.00,5.00,HYDRO,49619.00,,,,,
53.00,41.00,GAS,2248237.00,96.00,9.00,1000670.00,37165.00,3717.00
53.00,7.00,HYDRO,405553.00,,,,,
53.00,17.00,HYDRO,10981266.00,,,,,
53.00,27.00,WIND,13944.00,,,,,
53.00,5.00,NUCLEAR,8511288.00,,,,,
53.00,27.00,BIOMASS,90194.00,35.00,16.00,5336.00,9678.00,1462.00
53.00,77.00,HYDRO,3358.00,,,,,
53.00,41.00,HYDRO,236996.00,,,,,
53.00,53.00,OIL,525.00,10.00,1.00,485.00,39.00,8.00
53.00,45.00,HYDRO,136514.00,,,,,
53.00,45.00,HYDRO,208785.00,,,,,
53.00,61.00,BIOMASS,15510.00,7.00,1.00,0.00,6100.00,801.00
53.00,73.00,HYDRO,845622.00,,,,,
53.00,77.00,HYDRO,,,,,,
53.00,77.00,HYDRO,,,,,,
53.00,53.00,HYDRO,0.00,,,,,
53.00,21.00,HYDRO,8194.00,,,,,
53.00,73.00,GAS,530479.00,63.00,4.00,283636.00,10979.00,1098.00
53.00,73.00,GAS,1361002.00,120.00,11.00,607719.00,21947.00,2207.00
53.00,71.00,WIND,179237.00,,,,,
53.00,53.00,GAS,54103.00,114.00,1.00,45682.00,1728.00,173.00
53.00,53.00,GAS,1289676.00,50.00,3.00,543487.00,20185.00,2018.00
53.00,57.00,GAS,386409.00,272.00,1.00,113044.00,10033.00,1006.00
53.00,73.00,OTHF,-106.00,,,,,
53.00,39.00,GAS,1997686.00,51.00,4.00,820397.00,30114.00,3011.00
53.00,39.00,WIND,296244.00,,,,,
53.00,73.00,HYDRO,987701.00,,,,,
53.00,25.00,HYDRO,18325318.00,,,,,
53.00,27.00,GAS,3540862.00,81.00,11.00,1506113.00,60459.00,6046.00
53.00,75.00,OIL,294.00,6.00,0.00,297.00,18.00,3.00
53.00,61.00,HYDRO,443226.00,,,,,
53.00,33.00,HYDRO,19712.00,,,,,
53.00,39.00,WIND,270055.00,,,,,
53.00,13.00,WIND,416138.00,,,,,
53.00,5.00,SOLAR,5584.00,,,,,
53.00,71.00,HYDRO,1405795.00,,,,,
53.00,39.00,WIND,348328.00,,,,,
53.00,65.00,BIOMASS,325931.00,457.00,57.00,2572.00,321144.00,42147.00
53.00,73.00,HYDRO,40459.00,,,,,
53.00,53.00,HYDRO,336641.00,,,,,
53.00,45.00,HYDRO,5552.00,,,,,
53.00,39.00,WIND,122562.00,,,,,
53.00,43.00,HYDRO,207022.00,,,,,
53.00,13.00,HYDRO,1345999.00,,,,,
53.00,43.00,HYDRO,478013.00,,,,,
53.00,15.00,BIOMASS,248599.00,65.00,252.00,16691.00,24278.00,6456.00
53.00,57.00,HYDRO,376417.00,,,,,
53.00,75.00,HYDRO,1347643.00,,,,,
53.00,71.00,HYDRO,1338468.00,,,,,
53.00,23.00,WIND,934208.00,,,,,
53.00,53.00,BIOMASS,27196.00,0.00,5.00,0.00,0.00,0.00
53.00,25.00,HYDRO,107292.00,,,,,
53.00,13.00,WIND,732284.00,,,,,
53.00,41.00,HYDRO,724784.00,,,,,
53.00,5.00,HYDRO,39718.00,,,,,
53.00,15.00,HYDRO,465720.00,,,,,
53.00,61.00,OTHF,0.00,,,,,
53.00,65.00,HYDRO,7009.00,,,,,
53.00,15.00,GAS,1796461.00,59.00,9.00,805729.00,29037.00,2904.00
53.00,63.00,HYDRO,89308.00,,,,,
53.00,41.00,HYDRO,1048628.00,,,,,
53.00,73.00,HYDRO,,,,,,
53.00,5.00,WIND,243643.00,,,,,
53.00,63.00,HYDRO,131047.00,,,,,
53.00,15.00,BIOMASS,302574.00,185.00,362.00,31902.00,29210.00,7497.00
53.00,73.00,HYDRO,22656.00,,,,,
53.00,63.00,GAS,1668.00,3.00,0.00,1216.00,46.00,5.00
53.00,77.00,HYDRO,1736.00,,,,,
53.00,41.00,HYDRO,88203.00,,,,,
53.00,75.00,WIND,360783.00,,,,,
53.00,25.00,HYDRO,17212.00,,,,,
53.00,31.00,BIOMASS,30542.00,10.00,27.00,2168.00,5885.00,1068.00
53.00,21.00,HYDRO,6326.00,,,,,
53.00,25.00,HYDRO,4540765.00,,,,,
53.00,57.00,GAS,948562.00,626.00,7.00,317332.00,11971.00,1196.00
53.00,25.00,HYDRO,11457.00,,,,,
53.00,1.00,WIND,426502.00,,,,,
53.00,11.00,GAS,1942569.00,83.00,4.00,811749.00,31120.00,3112.00
53.00,7.00,HYDRO,2382768.00,,,,,
53.00,31.00,HYDRO,0.00,,,,,
53.00,7.00,HYDRO,5728929.00,,,,,
53.00,73.00,HYDRO,822307.00,,,,,
53.00,77.00,HYDRO,62571.00,,,,,
53.00,1.00,HYDRO,15819.00,,,,,
53.00,37.00,WIND,289851.00,,,,,
53.00,39.00,BIOMASS,0.00,0.00,0.00,0.00,0.00,0.00
53.00,65.00,HYDRO,7411.00,,,,,
53.00,27.00,BIOMASS,123122.00,33.00,8.00,0.00,46541.00,6108.00
53.00,57.00,BIOMASS,153223.00,50.00,10.00,0.00,58316.00,7654.00
53.00,67.00,HYDRO,4559.00,,,,,
53.00,67.00,WIND,414262.00,,,,,
53.00,33.00,HYDRO,32622.00,,,,,
53.00,33.00,HYDRO,178081.00,,,,,
53.00,33.00,HYDRO,54388.00,,,,,
53.00,63.00,BIOMASS,119619.00,304.00,215.00,144608.00,185525.00,24350.00
53.00,73.00,GAS,517542.00,34.00,3.00,248275.00,9405.00,940.00
53.00,25.00,HYDRO,396937.00,,,,,
53.00,37.00,WIND,11791.00,,,,,
53.00,59.00,HYDRO,591285.00,,,,,
53.00,15.00,HYDRO,,,,,,
53.00,77.00,HYDRO,42915.00,,,,,
53.00,13.00,WIND,866065.00,,,,,
53.00,39.00,WIND,401250.00,,,,,
53.00,33.00,HYDRO,78613.00,,,,,
53.00,71.00,HYDRO,10883.00,,,,,
53.00,33.00,GAS,12732.00,6.00,0.00,4191.00,159.00,16.00
53.00,73.00,HYDRO,370699.00,,,,,
53.00,63.00,HYDRO,56179.00,,,,,
53.00,63.00,HYDRO,50795.00,,,,,
53.00,37.00,WIND,287627.00,,,,,
53.00,25.00,HYDRO,4968662.00,,,,,
53.00,33.00,HYDRO,14405.00,,,,,
53.00,17.00,HYDRO,4074325.00,,,,,
53.00,33.00,BIOMASS,10657.00,141.00,0.00,0.00,148.00,15.00
53.00,53.00,BIOMASS,275632.00,157.00,359.00,6590.00,50968.00,11157.00
53.00,39.00,WIND,578028.00,,,,,
53.00,73.00,GAS,17540.00,38.00,0.00,15304.00,579.00,58.00
53.00,37.00,WIND,714507.00,,,,,
53.00,39.00,WIND,705342.00,,,,,
53.00,27.00,HYDRO,35008.00,,,,,
53.00,15.00,HYDRO,514935.00,,,,,
53.00,67.00,HYDRO,30763.00,,,,,
53.00,61.00,HYDRO,17842.00,,,,,
55.00,69.00,HYDRO,22796.00,,,,,
55.00,105.00,BIOMASS,9016.00,0.00,2.00,0.00,0.00,0.00
55.00,109.00,HYDRO,13486.00,,,,,
55.00,87.00,HYDRO,6864.00,,,,,
55.00,87.00,GAS,393170.00,17.00,1.00,178349.00,6594.00,659.00
55.00,121.00,GAS,284.00,11.00,1.00,550.00,40.00,8.00
55.00,121.00,SOLAR,8824.00,,,,,
55.00,65.00,HYDRO,217.00,0.00,0.00,19.00,2.00,0.00
55.00,113.00,HYDRO,6868.00,,,,,
55.00,49.00,SOLAR,8249.00,,,,,
55.00,5.00,HYDRO,347.00,,,,0.00,0.00
55.00,5.00,SOLAR,2843.00,,,,,
55.00,3.00,BIOMASS,186423.00,319.00,76.00,38392.00,199317.00,26159.00
55.00,105.00,GAS,74.00,1.00,0.00,43.00,2.00,0.00
55.00,47.00,BIOMASS,13300.00,0.00,3.00,0.00,0.00,0.00
55.00,107.00,HYDRO,37092.00,,,,,
55.00,141.00,HYDRO,34477.00,,,,,
55.00,141.00,GAS,217119.00,280.00,223.00,141614.00,21514.00,3033.00
55.00,25.00,GAS,5260.00,18.00,0.00,8380.00,315.00,32.00
55.00,53.00,SOLAR,655.00,,,,,
55.00,39.00,WIND,299631.00,,,,,
55.00,37.00,HYDRO,16475.00,,,,,
55.00,27.00,WIND,131642.00,,,,,
55.00,75.00,HYDRO,14592.00,,,,,
55.00,25.00,OIL,0.00,,,,,
55.00,81.00,OIL,0.00,,,,,
55.00,81.00,WIND,10548.00,,,,,
55.00,81.00,SOLAR,2877.00,,,,,
55.00,1.00,HYDRO,95874.00,,,,,
55.00,33.00,HYDRO,35100.00,,,,,
55.00,39.00,WIND,164637.00,,,,,
55.00,17.00,HYDRO,62131.00,,,,,
55.00,13.00,HYDRO,4489.00,,,,,
55.00,21.00,COAL,5906813.00,3021.00,1880.00,6997970.00,1512499.00,219996.00
55.00,87.00,HYDRO,40375.00,,,,,
55.00,55.00,GAS,142894.00,82.00,1.00,121742.00,4978.00,589.00
55.00,107.00,SOLAR,1548.00,,,,,
55.00,9.00,GAS,217075.00,207.00,2.00,68592.00,2587.00,259.00
55.00,17.00,HYDRO,81851.00,,,,,
